Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPerTarget,YdsPerRec,Rush,Yds,TD,Fum,Lost,FantasyPts
2015,REG,2,Travis Kelce,TE,6,KC,MIN,7,5,71,88,0,37,13,18,0,0,0,0,0,11.30
2015,REG,3,Travis Kelce,TE,7,KC,PIT,6,5,83,73,0,26,12,15,0,0,0,0,0,9.80
2015,REG,4,Travis Kelce,TE,10,KC,DEN,9,5,56,36,0,9,4,7,0,0,0,0,0,6.10
2015,REG,5,James O'Shaughnessy,TE,6,KC,MIN,3,2,67,23,0,13,8,12,0,0,0,0,0,3.30
2015,REG,6,Demetrius Harris,TE,6,KC,MIN,2,2,100,15,0,9,8,8,0,0,0,0,0,2.50
2015,REG,7,Brian Parker,TE,10,KC,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2015,REG,8,James O'Shaughnessy,TE,7,KC,PIT,2,1,50,2,0,2,1,2,0,0,0,0,0,0.70
2015,REG,9,Demetrius Harris,TE,7,KC,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Demetrius Harris,TE,8,KC,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Brian Parker,TE,8,KC,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Demetrius Harris,TE,10,KC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Ladarius Green,TE,7,LAC,OAK,9,4,44,45,1,31,5,11,0,0,0,0,0,16.50
2015,REG,2,Antonio Gates,TE,6,LAC,GB,16,9,56,95,0,21,6,11,0,0,0,0,0,14.00
2015,REG,3,Ladarius Green,TE,6,LAC,GB,4,3,75,35,1,19,9,12,0,0,0,0,0,11.00
2015,REG,4,Antonio Gates,TE,9,LAC,CHI,11,6,55,69,0,40,6,12,0,0,0,0,0,9.90
2015,REG,5,Antonio Gates,TE,8,LAC,BAL,5,4,80,56,0,30,11,14,0,0,0,0,0,7.60
2015,REG,6,John Phillips,TE,8,LAC,BAL,2,2,100,11,0,7,6,6,0,0,0,0,0,2.10
2015,REG,7,Ladarius Green,TE,8,LAC,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2015,REG,8,John Phillips,TE,7,LAC,OAK,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2015,REG,9,John Phillips,TE,6,LAC,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,David Johnson,TE,6,LAC,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,David Johnson,TE,7,LAC,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,David Johnson,TE,8,LAC,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,John Phillips,TE,9,LAC,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,David Johnson,TE,9,LAC,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Jared Cook,TE,8,LAR,SF,3,2,67,57,0,49,19,29,0,0,0,0,0,8.70
2015,REG,2,Jared Cook,TE,10,LAR,CHI,3,2,67,35,0,29,12,18,0,0,0,0,0,4.50
2015,REG,3,Lance Kendricks,TE,9,LAR,MIN,2,2,100,25,0,20,13,13,0,0,0,0,0,3.50
2015,REG,4,Lance Kendricks,TE,8,LAR,SF,2,2,100,7,0,4,4,4,0,0,0,0,0,1.70
2015,REG,5,Jared Cook,TE,9,LAR,MIN,3,1,33,10,0,10,3,10,0,0,0,0,0,1.50
2015,REG,6,Cory Harkey,TE,7,LAR,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2015,REG,7,Lance Kendricks,TE,10,LAR,CHI,3,1,33,4,0,4,1,4,0,0,0,0,0,0.90
2015,REG,8,Jared Cook,TE,7,LAR,CLE,4,2,50,19,0,17,5,10,0,0,0,1,1,0.90
2015,REG,9,Justice Cunningham,TE,7,LAR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Cory Harkey,TE,8,LAR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Cory Harkey,TE,9,LAR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Justice Cunningham,TE,9,LAR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Cory Harkey,TE,10,LAR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Dion Sims,TE,6,MIA,TEN,4,4,100,33,1,16,8,8,0,0,0,0,0,11.30
2015,REG,2,Jordan Cameron,TE,6,MIA,TEN,8,3,38,30,1,13,4,10,0,0,0,0,0,10.50
2015,REG,3,Jordan Cameron,TE,8,MIA,NE,5,2,40,34,0,29,7,17,0,0,0,0,0,4.40
2015,REG,4,Jordan Cameron,TE,7,MIA,HOU,2,2,100,23,0,12,12,12,0,0,0,0,0,3.30
2015,REG,5,Dion Sims,TE,9,MIA,BUF,3,1,33,9,0,9,3,9,0,0,0,0,0,1.40
2015,REG,6,Dion Sims,TE,10,MIA,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2015,REG,7,Dion Sims,TE,8,MIA,NE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2015,REG,8,Jordan Cameron,TE,9,MIA,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2015,REG,9,Jordan Cameron,TE,10,MIA,PHI,3,1,33,5,0,5,2,5,0,0,0,0,0,1.00
2015,REG,10,Dion Sims,TE,7,MIA,HOU,2,1,50,-3,0,-3,-2,-3,0,0,0,0,0,0.20
2015,REG,11,Jake Stoneburner,TE,6,MIA,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Brandon Williams,TE,7,MIA,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Brandon Williams,TE,8,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Brandon Williams,TE,9,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Jake Stoneburner,TE,9,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Jake Stoneburner,TE,10,MIA,PHI,0,0,0,0,0, ,0,0,0,0,0,0,0,0.00
2015,REG,1,Rhett Ellison,TE,10,MIN,OAK,2,2,100,18,1,11,9,9,0,0,0,0,0,8.80
2015,REG,2,Kyle Rudolph,TE,7,MIN,DET,2,2,100,10,1,9,5,5,0,0,0,0,0,8.00
2015,REG,3,Kyle Rudolph,TE,6,MIN,KC,5,2,40,9,1,5,2,5,0,0,0,0,0,7.90
2015,REG,4,Kyle Rudolph,TE,9,MIN,LAR,2,2,100,30,0,15,15,15,0,0,0,0,0,4.00
2015,REG,5,Kyle Rudolph,TE,8,MIN,CHI,2,2,100,22,0,16,11,11,0,0,0,0,0,3.20
2015,REG,6,MyCole Pruitt,TE,8,MIN,CHI,3,2,67,15,0,9,5,8,0,0,0,0,0,2.50
2015,REG,7,Rhett Ellison,TE,9,MIN,LAR,3,2,67,11,0,6,4,6,0,0,0,0,0,2.10
2015,REG,8,MyCole Pruitt,TE,7,MIN,DET,1,1,100,13,0,13,13,13,0,0,0,0,0,1.80
2015,REG,9,MyCole Pruitt,TE,10,MIN,OAK,2,2,100,7,0,4,4,4,0,0,0,0,0,1.70
2015,REG,10,Rhett Ellison,TE,6,MIN,KC,2,1,50,11,0,11,6,11,0,0,0,0,0,1.60
2015,REG,11,Kyle Rudolph,TE,10,MIN,OAK,4,1,25,7,0,7,2,7,0,0,0,0,0,1.20
2015,REG,12,MyCole Pruitt,TE,9,MIN,LAR,2,1,50,6,0,6,3,6,0,0,0,0,0,1.10
2015,REG,13,MyCole Pruitt,TE,6,MIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Rhett Ellison,TE,7,MIN,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Rob Gronkowski,TE,7,NE,NYJ,16,11,69,108,1,26,7,10,0,0,0,0,0,22.30
2015,REG,2,Rob Gronkowski,TE,8,NE,MIA,9,6,67,113,1,47,13,19,0,0,0,0,0,20.30
2015,REG,3,Rob Gronkowski,TE,10,NE,NYG,7,5,71,113,1,76,16,23,0,0,0,0,0,19.80
2015,REG,4,Rob Gronkowski,TE,6,NE,IND,5,3,60,50,1,25,10,17,0,0,0,0,0,12.50
2015,REG,5,Rob Gronkowski,TE,9,NE,WAS,5,4,80,47,0,15,9,12,0,0,0,0,0,6.70
2015,REG,6,Scott Chandler,TE,10,NE,NYG,3,1,33,1,1,1,0,1,0,0,0,0,0,6.60
2015,REG,7,Scott Chandler,TE,6,NE,IND,3,2,67,39,0,25,13,20,0,0,0,0,0,4.90
2015,REG,8,Scott Chandler,TE,7,NE,NYJ,2,2,100,34,0,26,17,17,0,0,0,0,0,4.40
2015,REG,9,Scott Chandler,TE,8,NE,MIA,2,1,50,9,0,9,5,9,0,0,0,0,0,1.40
2015,REG,10,Scott Chandler,TE,9,NE,WAS,3,1,33,5,0,5,2,5,0,0,0,0,0,1.00
2015,REG,11,Michael Williams,TE,7,NE,NYJ,2,1,50,4,0,4,2,4,0,0,0,0,0,0.90
2015,REG,12,Michael Williams,TE,6,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Michael Williams,TE,8,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Michael Williams,TE,9,NE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Michael Williams,TE,10,NE,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Benjamin Watson,TE,8,NO,NYG,10,9,90,147,1,46,15,16,0,0,0,0,0,25.20
2015,REG,2,Benjamin Watson,TE,6,NO,ATL,12,10,83,127,1,28,11,13,0,0,0,0,0,23.70
2015,REG,3,Michael Hoomanawanui,TE,7,NO,IND,5,5,100,31,1,16,6,6,0,0,0,0,0,11.60
2015,REG,4,Josh Hill,TE,9,NO,TEN,2,2,100,21,1,11,11,11,0,0,0,0,0,9.10
2015,REG,5,Benjamin Watson,TE,9,NO,TEN,5,5,100,60,0,19,12,12,0,0,0,0,0,8.50
2015,REG,6,Benjamin Watson,TE,7,NO,IND,5,4,80,59,0,25,12,15,0,0,0,0,0,7.90
2015,REG,7,Michael Hoomanawanui,TE,9,NO,TEN,3,1,33,1,1,1,0,1,0,0,0,0,0,6.60
2015,REG,8,Josh Hill,TE,6,NO,ATL,5,3,60,38,0,19,8,13,0,0,0,0,0,5.30
2015,REG,9,Benjamin Watson,TE,10,NO,WAS,5,3,60,19,0,8,4,6,0,0,0,0,0,3.40
2015,REG,10,Josh Hill,TE,8,NO,NYG,2,1,50,5,0,5,3,5,0,0,0,0,0,1.00
2015,REG,11,Michael Hoomanawanui,TE,6,NO,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Josh Hill,TE,7,NO,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Michael Hoomanawanui,TE,8,NO,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Josh Hill,TE,10,NO,WAS,0,0,0,0,0, ,0,0,0,0,0,0,0,0.00
2015,REG,15,Michael Hoomanawanui,TE,10,NO,WAS,0,0,0,0,0, ,0,0,0,0,0,0,0,0.00
2015,REG,1,Will Tye,TE,10,NYG,NE,7,5,71,56,0,31,8,11,0,0,0,0,0,8.10
2015,REG,2,Larry Donnell,TE,6,NYG,PHI,5,3,60,29,0,16,6,10,0,0,0,0,0,4.40
2015,REG,3,Larry Donnell,TE,7,NYG,DAL,5,4,80,18,0,10,4,5,0,0,0,0,0,3.80
2015,REG,4,Will Tye,TE,6,NYG,PHI,3,2,67,22,0,17,7,11,0,0,0,0,0,3.20
2015,REG,5,Will Tye,TE,9,NYG,TB,6,2,33,19,0,15,3,10,0,0,0,0,0,2.90
2015,REG,6,Larry Donnell,TE,8,NYG,NO,1,1,100,22,0,22,22,22,0,0,0,0,0,2.70
2015,REG,7,Jerome Cunningham,TE,10,NYG,NE,2,1,50,16,0,16,8,16,0,0,0,0,0,2.10
2015,REG,8,Jerome Cunningham,TE,9,NYG,TB,2,2,100,10,0,6,5,5,0,0,0,0,0,2.00
2015,REG,9,Will Tye,TE,7,NYG,DAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Will Tye,TE,8,NYG,NO,2,2,100,7,0,7,4,4,0,0,0,1,1,-0.30
2015,REG,1,Kellen Davis,TE,8,NYJ,OAK,1,1,100,1,1,1,1,1,0,0,0,0,0,6.60
2015,REG,2,Jeff Cumberland,TE,9,NYJ,JAX,3,1,33,44,0,44,15,44,0,0,0,0,0,4.90
2015,REG,3,Jeff Cumberland,TE,7,NYJ,NE,3,1,33,16,0,16,5,16,0,0,0,0,0,2.10
2015,REG,4,Jeff Cumberland,TE,8,NYJ,OAK,3,1,33,7,0,7,2,7,0,0,0,0,0,1.20
2015,REG,5,Kellen Davis,TE,6,NYJ,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,6,Jeff Cumberland,TE,6,NYJ,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,7,Kellen Davis,TE,7,NYJ,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,8,Kellen Davis,TE,9,NYJ,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Kellen Davis,TE,10,NYJ,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Jeff Cumberland,TE,10,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Clive Walford,TE,7,OAK,LAC,2,2,100,42,1,23,21,21,0,0,0,0,0,11.20
2015,REG,2,Clive Walford,TE,10,OAK,MIN,3,2,67,18,1,10,6,9,0,0,0,0,0,8.80
2015,REG,3,Mychal Rivera,TE,10,OAK,MIN,7,6,86,46,0,17,7,8,0,0,0,1,0,7.60
2015,REG,4,Clive Walford,TE,9,OAK,PIT,5,1,20,1,1,1,0,1,0,0,0,0,0,6.60
2015,REG,5,Mychal Rivera,TE,9,OAK,PIT,3,2,67,16,0,8,5,8,0,0,0,0,0,2.60
2015,REG,6,Clive Walford,TE,8,OAK,NYJ,3,2,67,13,0,11,4,7,0,0,0,0,0,2.30
2015,REG,7,Mychal Rivera,TE,7,OAK,LAC,3,2,67,11,0,7,4,6,0,0,0,0,0,2.10
2015,REG,8,Lee Smith,TE,9,OAK,PIT,2,1,50,10,0,10,5,10,0,0,0,0,0,1.50
2015,REG,9,Lee Smith,TE,8,OAK,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2015,REG,10,Lee Smith,TE,7,OAK,LAC,2,2,100,1,0,8,1,1,0,0,0,0,0,1.10
2015,REG,11,Lee Smith,TE,10,OAK,MIN,1,1,100,1,0,1,1,1,0,0,0,0,0,0.60
2015,REG,12,Mychal Rivera,TE,8,OAK,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Brent Celek,TE,10,PHI,MIA,4,4,100,134,0,60,34,34,0,0,0,0,0,15.40
2015,REG,2,Zach Ertz,TE,10,PHI,MIA,10,7,70,68,0,27,7,10,0,0,0,0,0,10.30
2015,REG,3,Zach Ertz,TE,7,PHI,CAR,8,5,63,63,0,24,8,13,0,0,0,0,0,8.80
2015,REG,4,Zach Ertz,TE,9,PHI,DAL,6,5,83,44,0,27,7,9,0,0,0,0,0,6.90
2015,REG,5,Zach Ertz,TE,6,PHI,NYG,7,4,57,43,0,17,6,11,0,0,0,0,0,6.30
2015,REG,6,Brent Celek,TE,7,PHI,CAR,3,2,67,11,0,6,4,6,0,0,0,0,0,2.10
2015,REG,7,Trey Burton,TE,6,PHI,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,8,Brent Celek,TE,6,PHI,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Trey Burton,TE,7,PHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Trey Burton,TE,9,PHI,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Brent Celek,TE,9,PHI,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Trey Burton,TE,10,PHI,MIA,0,0,0,0,0, ,0,0,0,0,0,0,0,0.00
2015,REG,1,Heath Miller,TE,8,PIT,CIN,13,10,77,105,0,25,8,11,0,0,0,0,0,15.50
2015,REG,2,Jesse James,TE,9,PIT,OAK,2,2,100,13,1,9,7,7,0,0,0,0,0,8.30
2015,REG,3,Heath Miller,TE,10,PIT,CLE,7,4,57,40,0,27,6,10,0,0,0,0,0,6.00
2015,REG,4,Heath Miller,TE,9,PIT,OAK,6,3,50,32,0,22,5,11,0,0,0,0,0,4.70
2015,REG,5,Heath Miller,TE,6,PIT,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2015,REG,6,Matt Spaeth,TE,8,PIT,CIN,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2015,REG,7,Jesse James,TE,10,PIT,CLE,1,1,100,2,0,2,2,2,0,0,0,0,0,0.70
2015,REG,8,Matt Spaeth,TE,6,PIT,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Heath Miller,TE,7,PIT,KC,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Matt Spaeth,TE,7,PIT,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Jimmy Graham,TE,6,SEA,CAR,12,8,67,140,0,45,12,18,0,0,0,0,0,18.00
2015,REG,2,Luke Willson,TE,8,SEA,DAL,2,2,100,41,1,22,21,21,0,0,0,0,0,11.10
2015,REG,3,Jimmy Graham,TE,8,SEA,DAL,10,7,70,75,0,19,8,11,0,0,0,0,0,11.00
2015,REG,4,Jimmy Graham,TE,10,SEA,ARI,8,3,38,41,0,30,5,14,0,0,0,0,0,5.60
2015,REG,5,Jimmy Graham,TE,7,SEA,SF,5,2,40,31,0,23,6,16,0,0,0,0,0,4.10
2015,REG,6,Luke Willson,TE,6,SEA,CAR,1,1,100,16,0,16,16,16,0,0,0,0,0,2.10
2015,REG,7,Cooper Helfet,TE,6,SEA,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,8,Luke Willson,TE,7,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Cooper Helfet,TE,7,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Luke Willson,TE,10,SEA,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Garrett Celek,TE,9,SF,ATL,2,2,100,12,2,11,6,6,0,0,0,0,0,14.20
2015,REG,2,Vernon Davis,TE,7,SF,SEA,6,4,67,61,0,27,10,15,0,0,0,0,0,8.10
2015,REG,3,Vernon Davis,TE,8,SF,LAR,8,6,75,24,0,11,3,4,0,0,0,0,0,5.40
2015,REG,4,Vance McDonald,TE,9,SF,ATL,5,2,40,19,0,13,4,10,0,0,0,0,0,2.90
2015,REG,5,Vance McDonald,TE,8,SF,LAR,2,1,50,13,0,13,7,13,0,0,0,0,0,1.80
2015,REG,6,Vance McDonald,TE,6,SF,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2015,REG,7,Garrett Celek,TE,7,SF,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2015,REG,8,Vance McDonald,TE,7,SF,SEA,1,1,100,1,0,1,1,1,0,0,0,0,0,0.60
2015,REG,9,Garrett Celek,TE,6,SF,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Vernon Davis,TE,6,SF,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Blake Bell,TE,6,SF,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Garrett Celek,TE,8,SF,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Blake Bell,TE,9,SF,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Cameron Brate,TE,8,TB,ATL,2,2,100,48,1,28,24,24,0,0,0,0,0,11.80
2015,REG,2,Brandon Myers,TE,10,TB,DAL,4,3,75,35,0,17,9,12,0,0,0,0,0,5.00
2015,REG,3,Brandon Myers,TE,8,TB,ATL,3,3,100,32,0,17,11,11,0,0,0,0,0,4.70
2015,REG,4,Luke Stocker,TE,7,TB,WAS,4,3,75,22,0,11,6,7,0,0,0,0,0,3.70
2015,REG,5,Cameron Brate,TE,9,TB,NYG,1,1,100,17,0,17,17,17,0,0,0,0,0,2.20
2015,REG,6,Cameron Brate,TE,7,TB,WAS,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2015,REG,7,Cameron Brate,TE,10,TB,DAL,2,1,50,6,0,6,3,6,0,0,0,0,0,1.10
2015,REG,8,Brandon Myers,TE,7,TB,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Luke Stocker,TE,8,TB,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Luke Stocker,TE,9,TB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Brandon Myers,TE,9,TB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Luke Stocker,TE,10,TB,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Delanie Walker,TE,9,TEN,NO,8,7,88,95,2,61,12,14,0,0,0,0,0,27.00
2015,REG,2,Delanie Walker,TE,6,TEN,MIA,10,8,80,97,0,25,10,12,0,0,0,0,0,13.70
2015,REG,3,Anthony Fasano,TE,9,TEN,NO,3,3,100,33,1,23,11,11,0,0,0,0,0,10.80
2015,REG,4,Delanie Walker,TE,8,TEN,HOU,6,6,100,62,0,15,10,10,0,0,0,0,0,9.20
2015,REG,5,Delanie Walker,TE,7,TEN,ATL,9,7,78,55,0,12,6,8,0,0,0,0,0,9.00
2015,REG,6,Delanie Walker,TE,10,TEN,CAR,4,3,75,52,0,21,13,17,0,0,0,0,0,6.70
2015,REG,7,Anthony Fasano,TE,7,TEN,ATL,4,3,75,21,0,8,5,7,0,0,0,0,0,3.60
2015,REG,8,Craig Stevens,TE,9,TEN,NO,3,2,67,25,0,24,8,13,0,0,0,0,0,3.50
2015,REG,9,Anthony Fasano,TE,10,TEN,CAR,4,1,25,19,0,19,5,19,0,0,0,0,0,2.40
2015,REG,10,Craig Stevens,TE,8,TEN,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2015,REG,11,Anthony Fasano,TE,8,TEN,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2015,REG,12,Anthony Fasano,TE,6,TEN,MIA,3,2,67,1,0,10,0,1,0,0,0,0,0,1.10
2015,REG,13,Phillip Supernaw,TE,6,TEN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Craig Stevens,TE,6,TEN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Phillip Supernaw,TE,7,TEN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Craig Stevens,TE,7,TEN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Phillip Supernaw,TE,8,TEN,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Phillip Supernaw,TE,9,TEN,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Craig Stevens,TE,10,TEN,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Phillip Supernaw,TE,10,TEN,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Jordan Reed,TE,7,WAS,TB,13,11,85,72,2,13,6,7,0,0,0,0,0,24.70
2015,REG,2,Jordan Reed,TE,10,WAS,NO,4,3,75,29,2,16,7,10,0,0,0,0,0,16.40
2015,REG,3,Jordan Reed,TE,9,WAS,NE,7,3,43,18,1,9,3,6,0,0,0,0,0,9.30
2015,REG,4,Derek Carrier,TE,6,WAS,NYJ,4,4,100,39,0,20,10,10,0,0,0,0,0,5.90
2015,REG,5,Derek Carrier,TE,7,WAS,TB,2,2,100,15,0,9,8,8,0,0,0,0,0,2.50
2015,REG,6,Derek Carrier,TE,10,WAS,NO,1,1,100,14,0,14,14,14,0,0,0,0,0,1.90
2015,REG,7,Anthony McCoy,TE,6,WAS,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,8,Anthony McCoy,TE,7,WAS,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Derek Carrier,TE,9,WAS,NE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Darren Fells,TE,11,ARI,CIN,2,1,50,18,1,18,9,18,0,0,0,0,0,8.30
2015,REG,2,Darren Fells,TE,15,ARI,PHI,3,3,100,54,0,36,18,18,0,0,0,0,0,6.90
2015,REG,3,Darren Fells,TE,14,ARI,MIN,4,3,75,43,0,26,11,14,0,0,0,0,0,5.80
2015,REG,4,Darren Fells,TE,13,ARI,LAR,1,1,100,22,0,22,22,22,0,0,0,0,0,2.70
2015,REG,5,Jermaine Gresham,TE,13,ARI,LAR,1,1,100,13,0,13,13,13,0,0,0,0,0,1.80
2015,REG,6,Jermaine Gresham,TE,12,ARI,SF,3,1,33,9,0,9,3,9,0,0,0,0,0,1.40
2015,REG,7,Jermaine Gresham,TE,11,ARI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,8,Troy Niklas,TE,11,ARI,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,9,Troy Niklas,TE,12,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Darren Fells,TE,12,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Troy Niklas,TE,13,ARI,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Troy Niklas,TE,14,ARI,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Troy Niklas,TE,15,ARI,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Jermaine Gresham,TE,15,ARI,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Jacob Tamme,TE,12,ATL,MIN,6,5,83,69,0,22,12,14,0,0,0,0,0,9.40
2015,REG,2,Jacob Tamme,TE,14,ATL,CAR,5,4,80,26,0,8,5,7,0,0,0,0,0,4.60
2015,REG,3,Jacob Tamme,TE,13,ATL,TB,4,3,75,26,0,10,7,9,0,0,0,0,0,4.10
2015,REG,4,Jacob Tamme,TE,11,ATL,IND,3,1,33,16,0,16,5,16,0,0,0,0,0,2.10
2015,REG,5,Levine Toilolo,TE,11,ATL,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,6,Tony Moeaki,TE,11,ATL,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
