QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,RB,C.J. Prosise (9759950),C.J. Prosise,9759950,RB,3900,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,RB,Mike Tolbert (9759417),Mike Tolbert,9759417,RB,3900,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,WR,Martavis Bryant (9759787),Martavis Bryant,9759787,WR,3900,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,DST,Jaguars  (9759373),Jaguars ,9759373,DST,3900,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,WR,Allen Hurns (9759654),Allen Hurns,9759654,WR,3900,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,Hunter Henry (9760022),Hunter Henry,9760022,TE,3900,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,RB,Austin Ekeler (9760073),Austin Ekeler,9760073,RB,3900,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,RB,Malcolm Brown (9759798),Malcolm Brown,9759798,RB,3900,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,RB,Dion Lewis (9760163),Dion Lewis,9760163,RB,3900,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,RB,Andre Ellington (9759558),Andre Ellington,9759558,RB,3800,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,RB,Tarik Cohen (9760067),Tarik Cohen,9760067,RB,3800,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,DST,Lions  (9759357),Lions ,9759357,DST,3800,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,WR,TJ Jones (9759668),TJ Jones,9759668,WR,3800,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,RB,Marlon Mack (9760110),Marlon Mack,9760110,RB,3800,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,WR,Brandon LaFell (9759438),Brandon LaFell,9759438,WR,3800,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,WR,Ryan Grant (9759599),Ryan Grant,9759599,WR,3800,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,WR,Marquise Goodwin (9759619),Marquise Goodwin,9759619,WR,3800,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,WR,Phillip Dorsett (9760179),Phillip Dorsett,9760179,WR,3800,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,WR,Jaron Brown (9759560),Jaron Brown,9759560,WR,3700,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,WR,Jordan Matthews (9759701),Jordan Matthews,9759701,WR,3700,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,DST,Steelers  (9759367),Steelers ,9759367,DST,3700,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,RB,Frank Gore (9759377),Frank Gore,9759377,RB,3700,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,RB,Elijah McGuire (9760003),Elijah McGuire,9760003,RB,3700,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,WR,Eric Decker (9759429),Eric Decker,9759429,WR,3700,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,RB,Alfred Blue (9759648),Alfred Blue,9759648,RB,3700,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,RB,Kerwynn Williams (9759623),Kerwynn Williams,9759623,RB,3600,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,WR,Deonte Thompson (9759475),Deonte Thompson,9759475,WR,3600,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,RB,Zach Zenner (9759745),Zach Zenner,9759745,RB,3600,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,RB,Dwayne Washington (9759962),Dwayne Washington,9759962,RB,3600,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,TE,Tyler Kroft (9759757),Tyler Kroft,9759757,TE,3600,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,DST,Rams  (9759361),Rams ,9759361,DST,3600,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,WR,Aldrick Robinson (9759505),Aldrick Robinson,9759505,WR,3600,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,WR,Malcolm Mitchell (9760181),Malcolm Mitchell,9760181,WR,3600,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,RB,Eddie Lacy (9759627),Eddie Lacy,9759627,RB,3500,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,WR,Zay Jones (9760032),Zay Jones,9760032,WR,3500,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,WR,Geronimo Allison (9760085),Geronimo Allison,9760085,WR,3500,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,WR,Travis Benjamin (9759565),Travis Benjamin,9759565,WR,3500,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,RB,Branden Oliver (9759617),Branden Oliver,9759617,RB,3500,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,WR,Dede Westbrook (9760114),Dede Westbrook,9760114,WR,3500,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,WR,Terrelle Pryor Sr. (9759533),Terrelle Pryor Sr.,9759533,WR,3500,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,WR,Taylor Gabriel (9760061),Taylor Gabriel,9760061,WR,3500,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,RB,Wayne Gallman (9759997),Wayne Gallman,9759997,RB,3500,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,RB,Devontae Booker (9760134),Devontae Booker,9760134,RB,3500,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,WR,Curtis Samuel (9760239),Curtis Samuel,9760239,WR,3500,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,DST,Panthers  (9760253),Panthers ,9760253,DST,3500,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,RB,Thomas Rawls (9759812),Thomas Rawls,9759812,RB,3400,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,DST,Saints  (9759363),Saints ,9759363,DST,3400,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,WR,Tyrell Williams (9759878),Tyrell Williams,9759878,WR,3400,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,WR,Jeremy Kerley (9759493),Jeremy Kerley,9759493,WR,3400,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,RB,Charles Sims (9759625),Charles Sims,9759625,RB,3400,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,RB,Rob Kelley (9759793),Rob Kelley,9759793,RB,3400,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,TE,C.J. Fiedorowicz (9759688),C.J. Fiedorowicz,9759688,TE,3400,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,RB,Rod Smith (9759690),Rod Smith,9759690,RB,3400,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,RB,Rex Burkhead (9760167),Rex Burkhead,9760167,RB,3400,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,DST,Patriots  (9760191),Patriots ,9760191,DST,3400,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,WR,J.J. Nelson (9759723),J.J. Nelson,9759723,WR,3300,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,RB,J.D. McKissic (9759856),J.D. McKissic,9759856,RB,3300,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,WR,Willie Snead (9759752),Willie Snead,9759752,WR,3300,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,DST,Packers  (9759358),Packers ,9759358,DST,3300,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,WR,Jeff Janis (9760077),Jeff Janis,9760077,WR,3300,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,RB,Peyton Barber (9760024),Peyton Barber,9760024,RB,3300,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,RB,Samaje Perine (9760083),Samaje Perine,9760083,RB,3300,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,RB,De'Angelo Henderson (9760132),De'Angelo Henderson,9760132,RB,3300,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,RB,Mike Gillislee (9760165),Mike Gillislee,9760165,RB,3300,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,WR,Kendall Wright (9759543),Kendall Wright,9759543,WR,3200,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,WR,Ricardo Louis (9759921),Ricardo Louis,9759921,WR,3200,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,WR,John Ross (9760036),John Ross,9760036,WR,3200,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,DST,Giants  (9759364),Giants ,9759364,DST,3200,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,WR,Tavarres King (9759525),Tavarres King,9759525,WR,3200,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,RB,Paul Perkins (9759904),Paul Perkins,9759904,RB,3200,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,TE,George Kittle (9759995),George Kittle,9759995,TE,3200,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,WR,Bennie Fowler (9760142),Bennie Fowler,9760142,WR,3200,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,WR,Brandon Coleman (9759709),Brandon Coleman,9759709,WR,3100,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,WR,Tre McBride (9759776),Tre McBride,9759776,WR,3100,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,Eric Ebron (9759814),Eric Ebron,9759814,TE,3100,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,WR,Mike Williams (9759999),Mike Williams,9759999,WR,3100,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,WR,Adam Humphries (9759789),Adam Humphries,9759789,WR,3100,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,RB,Giovani Bernard (9759670),Giovani Bernard,9759670,RB,3100,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,DST,Vikings  (9759362),Vikings ,9759362,DST,3100,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,WR,Laquon Treadwell (9760038),Laquon Treadwell,9760038,WR,3100,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,RB,Shane Vereen (9759507),Shane Vereen,9759507,RB,3100,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,WR,Roger Lewis (9760091),Roger Lewis,9760091,WR,3100,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,RB,Jonathan Stewart (9760227),Jonathan Stewart,9760227,RB,3100,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,RB,Tre Madden (9759783),Tre Madden,9759783,RB,3000,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,WR,Tanner McEvoy (9759802),Tanner McEvoy,9759802,WR,3000,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,RB,Elijhaa Penny (9759832),Elijhaa Penny,9759832,RB,3000,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,WR,Brittan Golden (9759873),Brittan Golden,9759873,WR,3000,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,RB,D.J. Foster (9759893),D.J. Foster,9759893,RB,3000,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,WR,Amara Darboh (9759944),Amara Darboh,9759944,WR,3000,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,RB,T.J. Logan (9759969),T.J. Logan,9759969,RB,3000,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,WR,Chad Williams (9760069),Chad Williams,9760069,WR,3000,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,WR,Brandon Tate (9759423),Brandon Tate,9759423,WR,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,RB,Travaris Cadet (9759501),Travaris Cadet,9759501,RB,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,RB,Patrick DiMarco (9759518),Patrick DiMarco,9759518,RB,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,RB,Zach Line (9759549),Zach Line,9759549,RB,3000,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,WR,Walter Powell (9759699),Walter Powell,9759699,WR,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,WR,Andre Holmes (9759726),Andre Holmes,9759726,WR,3000,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,RB,Daniel Lasco II (9759845),Daniel Lasco II,9759845,RB,3000,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,WR,Tommylee Lewis (9759854),Tommylee Lewis,9759854,WR,3000,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,RB,Trey Edmunds (9759911),Trey Edmunds,9759911,RB,3000,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,WR,Austin Carr (9759914),Austin Carr,9759914,WR,3000,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,DST,Bears  (9759353),Bears ,9759353,DST,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,Martellus Bennett (9759436),Martellus Bennett,9759436,TE,3000,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,WR,Dontrelle Inman (9759486),Dontrelle Inman,9759486,WR,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,WR,Markus Wheaton (9759601),Markus Wheaton,9759601,WR,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,RB,Benny Cunningham (9759603),Benny Cunningham,9759603,RB,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,WR,Josh Bellamy (9759692),Josh Bellamy,9759692,WR,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,RB,Michael Burton (9759711),Michael Burton,9759711,RB,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,RB,Aaron Ripkowski (9759806),Aaron Ripkowski,9759806,RB,3000,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,WR,Trevor Davis (9759871),Trevor Davis,9759871,WR,3000,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,WR,Tanner Gentry (9759980),Tanner Gentry,9759980,WR,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,RB,Taquan Mizzell (9760030),Taquan Mizzell,9760030,RB,3000,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,RB,Devante Mays (9760116),Devante Mays,9760116,RB,3000,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,WR,Kenny Britt (9759462),Kenny Britt,9759462,WR,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,WR,Jared Abbrederis (9759640),Jared Abbrederis,9759640,WR,3000,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,WR,James Wright (9759650),James Wright,9759650,WR,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,WR,Sammie Coates (9759766),Sammie Coates,9759766,WR,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,WR,Kasen Williams (9759852),Kasen Williams,9759852,WR,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,RB,Tion Green (9759887),Tion Green,9759887,RB,3000,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,WR,Bryce Treggs (9759902),Bryce Treggs,9759902,WR,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,RB,Danny Vitale (9759916),Danny Vitale,9759916,RB,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,WR,Rashard Higgins (9760012),Rashard Higgins,9760012,WR,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,RB,Matthew Dayes (9760014),Matthew Dayes,9760014,RB,3000,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,WR,Jace Billingsley (9760063),Jace Billingsley,9760063,WR,3000,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,WR,Darrius Heyward-Bey (9759419),Darrius Heyward-Bey,9759419,WR,3000,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,WR,Kamar Aiken (9759495),Kamar Aiken,9759495,WR,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,RB,George Winn (9759523),George Winn,9759523,RB,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,WR,Justin Hunter (9759656),Justin Hunter,9759656,WR,3000,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,RB,Roosevelt Nix (9759674),Roosevelt Nix,9759674,RB,3000,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,WR,Quan Bray (9759764),Quan Bray,9759764,WR,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,RB,Josh Ferguson (9759818),Josh Ferguson,9759818,RB,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,WR,Eli Rogers (9759834),Eli Rogers,9759834,WR,3000,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,WR,Donte Moncrief (9759839),Donte Moncrief,9759839,WR,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,RB,Terrell Watson (9759869),Terrell Watson,9759869,RB,3000,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,RB,Matt Jones (9759928),Matt Jones,9759928,RB,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,WR,Chester Rogers (9759958),Chester Rogers,9759958,WR,3000,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,WR,Arrelious Benn (9759467),Arrelious Benn,9759467,WR,3000,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,RB,Tommy Bohanon (9759597),Tommy Bohanon,9759597,RB,3000,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,RB,Andre Williams (9759686),Andre Williams,9759686,RB,3000,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,RB,Corey Grant (9759713),Corey Grant,9759713,RB,3000,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,WR,Geremy Davis (9759728),Geremy Davis,9759728,WR,3000,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,RB,Derek Watt (9759830),Derek Watt,9759830,RB,3000,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,WR,Jaydon Mickens (9759936),Jaydon Mickens,9759936,WR,3000,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,WR,Jaelen Strong (9759990),Jaelen Strong,9759990,WR,3000,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,WR,Keelan Cole (9760075),Keelan Cole,9760075,WR,3000,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,WR,Bernard Reedy (9759734),Bernard Reedy,9759734,WR,3000,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,RB,Lawrence Thomas (9759822),Lawrence Thomas,9759822,RB,3000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,WR,Jalin Marshall (9759976),Jalin Marshall,9759976,WR,3000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,WR,Lucky Whitehead (9759982),Lucky Whitehead,9759982,WR,3000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,WR,ArDarius Stewart (9760059),ArDarius Stewart,9760059,WR,3000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,WR,Chad Hansen (9760071),Chad Hansen,9760071,WR,3000,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,WR,Chris Godwin (9760099),Chris Godwin,9760099,WR,3000,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,WR,Eric Weems (9759396),Eric Weems,9759396,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,RB,Jalston Fowler (9759664),Jalston Fowler,9759664,RB,3000,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,RB,David Fluellen (9759732),David Fluellen,9759732,RB,3000,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,WR,Darius Jennings (9759816),Darius Jennings,9759816,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,RB,Tra Carson (9759849),Tra Carson,9759849,RB,3000,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,RB,Jeremy Hill (9759883),Jeremy Hill,9759883,RB,3000,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,WR,Alex Erickson (9759891),Alex Erickson,9759891,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,WR,Cody Core (9759932),Cody Core,9759932,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,WR,Tyler Boyd (9760016),Tyler Boyd,9760016,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,WR,Taywan Taylor (9760053),Taywan Taylor,9760053,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,WR,Josh Malone (9760079),Josh Malone,9760079,WR,3000,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,WR,Brian Quick (9759473),Brian Quick,9759473,WR,3000,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,WR,Michael Floyd (9759531),Michael Floyd,9759531,WR,3000,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,WR,Jarius Wright (9759571),Jarius Wright,9759571,WR,3000,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,RB,Mack Brown (9759715),Mack Brown,9759715,RB,3000,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,WR,Stacy Coley (9760007),Stacy Coley,9760007,WR,3000,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,RB,C.J. Ham (9760118),C.J. Ham,9760118,RB,3000,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,RB,Jordan Todman (9759567),Jordan Todman,9759567,RB,3000,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,RB,Lance Dunbar (9759582),Lance Dunbar,9759582,RB,3000,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,WR,Tavon Austin (9759645),Tavon Austin,9759645,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,RB,Jay Prosch (9759660),Jay Prosch,9759660,RB,3000,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,WR,Braxton Miller (9759772),Braxton Miller,9759772,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,WR,Bruce Ellington (9759800),Bruce Ellington,9759800,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,RB,Justin Davis (9759965),Justin Davis,9759965,RB,3000,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,WR,Pharoh Cooper (9760028),Pharoh Cooper,9760028,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,WR,Chris Thompson (9760041),Chris Thompson,9760041,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,WR,Josh Reynolds (9760089),Josh Reynolds,9760089,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,WR,Michael Thomas (9760097),Michael Thomas,9760097,WR,3000,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,WR,Andre Roberts (9759446),Andre Roberts,9759446,WR,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,RB,Derrick Coleman (9759553),Derrick Coleman,9759553,RB,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,WR,Nick Williams (9759642),Nick Williams,9759642,WR,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,WR,Justin Hardy (9759721),Justin Hardy,9759721,WR,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,RB,Keith Smith (9759730),Keith Smith,9759730,RB,3000,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,RB,Terron Ward (9759748),Terron Ward,9759748,RB,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,WR,Marvin Hall (9759841),Marvin Hall,9759841,WR,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,WR,Ryan Switzer (9759971),Ryan Switzer,9759971,WR,3000,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Austin Hooper (9760005),Austin Hooper,9760005,TE,3000,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,WR,Noah Brown (9760105),Noah Brown,9760105,WR,3000,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,RB,Kyle Juszczyk (9759605),Kyle Juszczyk,9759605,RB,3000,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,RB,Raheem Mostert (9759826),Raheem Mostert,9759826,RB,3000,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,WR,Ed Eagan (9759952),Ed Eagan,9759952,WR,3000,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,WR,Trent Taylor (9760001),Trent Taylor,9760001,WR,3000,NYG@SF 11/12/2017 04:25PM ET,SF,
