"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"21842-12090","K","Nick","Nick Novak","Novak","4.5","4","4500","LAC@JAC","LAC","JAC","","","",""
"21842-29500","WR","Markus","Markus Wheaton","Wheaton","0.4666666587193807","3","4500","GB@CHI","CHI","GB","Q","Groin","",""
"21842-22336","WR","Josh","Josh Bellamy","Bellamy","5.466666539510091","3","4500","GB@CHI","CHI","GB","","","",""
"21842-38722","TE","Cethan","Cethan Carter","Carter","0","1","4500","CIN@TEN","CIN","TEN","","","",""
"21842-70467","WR","Andy","Andy Jones","Jones","0","0","4500","CLE@DET","DET","CLE","","","",""
"21842-70468","WR","Ed","Ed Eagan","Eagan","0","3","4500","NYG@SF","NYG","SF","","","",""
"21842-28487","TE","Jeff","Jeff Heuerman","Heuerman","3.1","5","4500","NE@DEN","DEN","NE","","","",""
"21842-38753","TE","Jake","Jake Butt","Butt","0","0","4500","NE@DEN","DEN","NE","IR","Knee - acl","",""
"21842-29540","RB","Terron","Terron Ward","Ward","3.3400001525878906","5","4500","DAL@ATL","ATL","DAL","","","",""
"21842-70501","RB","C.J.","C.J. Ham","Ham","2.7750000953674316","4","4500","MIN@WAS","MIN","WAS","","","",""
"21842-53097","WR","Josh","Josh Reynolds","Reynolds","1.649999976158142","2","4500","HOU@LAR","LAR","HOU","","","",""
"21842-32632","WR","Bradley","Bradley Marquez","Marquez","0.7714285850524902","7","4500","HOU@LAR","LAR","HOU","","","",""
"21842-28545","RB","Rod","Rod Smith","Smith","3.3999999364217124","3","4500","DAL@ATL","DAL","ATL","","","",""
"21842-39814","TE","Jordan","Jordan Leggett","Leggett","0","0","4500","NYJ@TB","NYJ","TB","IR","Knee","",""
"21842-27527","TE","Blake","Blake Jarwin","Jarwin","0","0","4500","DAL@ATL","DAL","ATL","","","",""
"21842-23435","TE","Andrew","Andrew DePaola","DePaola","0","0","4500","GB@CHI","CHI","GB","","","",""
"21842-29583","TE","Randall","Randall Telfer","Telfer","1.7000000476837158","2","4500","CLE@DET","CLE","DET","","","",""
"21842-29592","TE","Xavier","Xavier Grimble","Grimble","1.7000000476837158","1","4500","PIT@IND","PIT","IND","","","",""
"21842-40857","RB","Peyton","Peyton Barber","Barber","3.7666667302449546","3","4500","NYJ@TB","TB","NYJ","","","",""
"21842-14240","TE","Lance","Lance Kendricks","Kendricks","4.520000076293945","5","4500","GB@CHI","GB","CHI","","","",""
"21842-25513","WR","Darius","Darius Jennings","Jennings","0","0","4500","CIN@TEN","TEN","CIN","","","",""
"21842-34729","RB","Dwayne","Dwayne Washington","Washington","1.3250000476837158","4","4500","CLE@DET","DET","CLE","","","",""
"21842-56248","WR","Noah","Noah Brown","Brown","1.7999999523162842","1","4500","DAL@ATL","DAL","ATL","Q","Thigh","",""
"21842-43961","RB","Tyler","Tyler Ervin","Ervin","2.25","4","4500","HOU@LAR","HOU","LAR","IR","Knee","",""
"21842-30654","TE","Jerell","Jerell Adams","Adams","2.3333333333333335","3","4500","NYG@SF","NYG","SF","","","",""
"21842-43970","RB","Shane","Shane Smith","Smith","0","0","4500","NYG@SF","NYG","SF","","","",""
"21842-43973","RB","Keith","Keith Smith","Smith","2","1","4500","DAL@ATL","DAL","ATL","","","",""
"21842-57299","TE","Gerald","Gerald Everett","Everett","5.183333396911621","6","4500","HOU@LAR","LAR","HOU","","","",""
"21842-14304","TE","Luke","Luke Stocker","Stocker","4.650000095367432","2","4500","NYJ@TB","TB","NYJ","","","",""
"21842-41954","WR","Victor","Victor Bolden Jr.","Bolden Jr.","0","5","4500","NYG@SF","SF","NYG","","","",""
"21842-40932","WR","Pharoh","Pharoh Cooper","Cooper","1.1875","8","4500","HOU@LAR","LAR","HOU","","","",""
"21842-14319","RB","Taiwan","Taiwan Jones","Jones","0.800000011920929","2","4500","NO@BUF","BUF","NO","IR","Arm","",""
"21842-48116","TE","Jonnu","Jonnu Smith","Smith","4.028571537562779","7","4500","CIN@TEN","TEN","CIN","","","",""
"21842-39930","WR","Reggie","Reggie Davis","Davis","0","0","4500","DAL@ATL","ATL","DAL","","","",""
"21842-12528","D","Cincinnati","Cincinnati Bengals","Bengals","7.25","8","4400","CIN@TEN","CIN","TEN","","","",""
"21842-12530","D","Dallas","Dallas Cowboys","Cowboys","7.75","8","4400","DAL@ATL","DAL","ATL","","","",""
"21842-12542","D","New Orleans","New Orleans Saints","Saints","11.375","8","4400","NO@BUF","NO","BUF","","","",""
"21842-12543","D","New York","New York Giants","Giants","4.875","8","4400","NYG@SF","NYG","SF","","","",""
"21842-12551","D","Tampa Bay","Tampa Bay Buccaneers","Buccaneers","5.75","8","4400","NYJ@TB","TB","NYJ","","","",""
"21842-12525","D","Atlanta","Atlanta Falcons","Falcons","5.25","8","4300","DAL@ATL","ATL","DAL","","","",""
"21842-12527","D","Chicago","Chicago Bears","Bears","9.625","8","4300","GB@CHI","CHI","GB","","","",""
"21842-12531","D","Denver","Denver Broncos","Broncos","6.5","8","4300","NE@DEN","DEN","NE","","","",""
"21842-12549","D","San Francisco","San Francisco 49ers","49ers","4.111111111111111","9","4300","NYG@SF","SF","NYG","","","",""
"21842-12526","D","Buffalo","Buffalo Bills","Bills","8.875","8","4200","NO@BUF","BUF","NO","","","",""
"21842-12535","D","Indianapolis","Indianapolis Colts","Colts","5.888888888888889","9","4200","PIT@IND","IND","PIT","","","",""
"21842-12548","D","Los Angeles","Los Angeles Chargers","Chargers","8","8","4200","LAC@JAC","LAC","JAC","","","",""
"21842-12552","D","Washington","Washington Redskins","Redskins","7.5","8","4200","MIN@WAS","WAS","MIN","","","",""
"21842-12529","D","Cleveland","Cleveland Browns","Browns","5.625","8","3500","CLE@DET","CLE","DET","","","",""
