QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,WR,Cordarrelle Patterson (9726228),Cordarrelle Patterson,9726228,WR,3000,OAK@MIA 11/05/2017 08:30PM ET,OAK,
,,,,,,,,,,WR,Johnny Holton (9726230),Johnny Holton,9726230,WR,3000,OAK@MIA 11/05/2017 08:30PM ET,OAK,
,,,,,,,,,,RB,Senorise Perry (9726248),Senorise Perry,9726248,RB,3000,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,WR,Rashawn Scott (9726256),Rashawn Scott,9726256,WR,3000,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,WR,Isaiah Ford (9726262),Isaiah Ford,9726262,WR,3000,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,RB,Tion Green (9726281),Tion Green,9726281,RB,3000,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,WR,Jared Abbrederis (9726291),Jared Abbrederis,9726291,WR,3000,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,WR,Jace Billingsley (9726293),Jace Billingsley,9726293,WR,3000,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,DST,Lions  (9726301),Lions ,9726301,DST,3000,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,RB,Devante Mays (9726310),Devante Mays,9726310,RB,3000,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,RB,Aaron Ripkowski (9726312),Aaron Ripkowski,9726312,RB,3000,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,WR,Trevor Davis (9726324),Trevor Davis,9726324,WR,3000,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,TE,Martellus Bennett (9726326),Martellus Bennett,9726326,TE,3000,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,TE,A.J. Derby (9725805),A.J. Derby,9725805,TE,2900,DEN@PHI 11/05/2017 01:00PM ET,DEN,
,,,,,,,,,,DST,Ravens  (9725522),Ravens ,9725522,DST,2900,BAL@TEN 11/05/2017 01:00PM ET,BAL,
,,,,,,,,,,TE,Eric Ebron (9726295),Eric Ebron,9726295,TE,2900,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,TE,Stephen Anderson (9725960),Stephen Anderson,9725960,TE,2800,IND@HOU 11/05/2017 01:00PM ET,HOU,
,,,,,,,,,,DST,Bengals  (9725504),Bengals ,9725504,DST,2800,CIN@JAX 11/05/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Tyler Higbee (9725916),Tyler Higbee,9725916,TE,2800,LAR@NYG 11/05/2017 01:00PM ET,LAR,
,,,,,,,,,,DST,Packers  (9726332),Packers ,9726332,DST,2800,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,DST,Panthers  (9725520),Panthers ,9725520,DST,2700,ATL@CAR 11/05/2017 01:00PM ET,CAR,
,,,,,,,,,,TE,Coby Fleener (9725646),Coby Fleener,9725646,TE,2700,TB@NO 11/05/2017 01:00PM ET,NO,
,,,,,,,,,,TE,O.J. Howard (9726091),O.J. Howard,9726091,TE,2700,TB@NO 11/05/2017 01:00PM ET,TB,
,,,,,,,,,,TE,Benjamin Watson (9725554),Benjamin Watson,9725554,TE,2700,BAL@TEN 11/05/2017 01:00PM ET,BAL,
,,,,,,,,,,TE,Logan Thomas (9725765),Logan Thomas,9725765,TE,2600,BUF@NYJ 11/02/2017 08:25PM ET,BUF,
,,,,,,,,,,DST,Falcons  (9725501),Falcons ,9725501,DST,2600,ATL@CAR 11/05/2017 01:00PM ET,ATL,
,,,,,,,,,,TE,Marcedes Lewis (9725533),Marcedes Lewis,9725533,TE,2600,CIN@JAX 11/05/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,Gerald Everett (9726196),Gerald Everett,9726196,TE,2600,LAR@NYG 11/05/2017 01:00PM ET,LAR,
,,,,,,,,,,DST,Broncos  (9725506),Broncos ,9725506,DST,2600,DEN@PHI 11/05/2017 01:00PM ET,DEN,
,,,,,,,,,,TE,Niles Paul (9725672),Niles Paul,9725672,TE,2600,WAS@SEA 11/05/2017 04:05PM ET,WAS,
,,,,,,,,,,TE,Julius Thomas (9726264),Julius Thomas,9726264,TE,2600,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,TE,Eric Tomlinson (9725830),Eric Tomlinson,9725830,TE,2500,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,
,,,,,,,,,,TE,Neal Sterling (9725832),Neal Sterling,9725832,TE,2500,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,
,,,,,,,,,,TE,Jordan Leggett (9726100),Jordan Leggett,9726100,TE,2500,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,
,,,,,,,,,,TE,Khari Lee (9726201),Khari Lee,9726201,TE,2500,BUF@NYJ 11/02/2017 08:25PM ET,BUF,
,,,,,,,,,,TE,Levine Toilolo (9725757),Levine Toilolo,9725757,TE,2500,ATL@CAR 11/05/2017 01:00PM ET,ATL,
,,,,,,,,,,TE,Chris Manhertz (9725868),Chris Manhertz,9725868,TE,2500,ATL@CAR 11/05/2017 01:00PM ET,CAR,
,,,,,,,,,,TE,Eric Saubert (9726034),Eric Saubert,9726034,TE,2500,ATL@CAR 11/05/2017 01:00PM ET,ATL,
,,,,,,,,,,TE,Brandon Williams (9725794),Brandon Williams,9725794,TE,2500,IND@HOU 11/05/2017 01:00PM ET,IND,
,,,,,,,,,,TE,Erik Swoope (9725814),Erik Swoope,9725814,TE,2500,IND@HOU 11/05/2017 01:00PM ET,IND,
,,,,,,,,,,TE,Darrell Daniels (9726130),Darrell Daniels,9726130,TE,2500,IND@HOU 11/05/2017 01:00PM ET,IND,
,,,,,,,,,,TE,Clark Harris (9725539),Clark Harris,9725539,TE,2500,CIN@JAX 11/05/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Ryan Hewitt (9725754),Ryan Hewitt,9725754,TE,2500,CIN@JAX 11/05/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,James O'Shaughnessy (9725818),James O'Shaughnessy,9725818,TE,2500,CIN@JAX 11/05/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,C.J. Uzomah (9725884),C.J. Uzomah,9725884,TE,2500,CIN@JAX 11/05/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Ben Koyack (9725979),Ben Koyack,9725979,TE,2500,CIN@JAX 11/05/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,Cethan Carter (9726079),Cethan Carter,9726079,TE,2500,CIN@JAX 11/05/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Michael Hoomanawanui (9725602),Michael Hoomanawanui,9725602,TE,2500,TB@NO 11/05/2017 01:00PM ET,NO,
,,,,,,,,,,TE,Luke Stocker (9725606),Luke Stocker,9725606,TE,2500,TB@NO 11/05/2017 01:00PM ET,TB,
,,,,,,,,,,TE,Josh Hill (9725731),Josh Hill,9725731,TE,2500,TB@NO 11/05/2017 01:00PM ET,NO,
,,,,,,,,,,TE,Antony Auclair (9726207),Antony Auclair,9726207,TE,2500,TB@NO 11/05/2017 01:00PM ET,TB,
,,,,,,,,,,TE,Rhett Ellison (9725637),Rhett Ellison,9725637,TE,2500,LAR@NYG 11/05/2017 01:00PM ET,NYG,
,,,,,,,,,,TE,Matt LaCosse (9725939),Matt LaCosse,9725939,TE,2500,LAR@NYG 11/05/2017 01:00PM ET,NYG,
,,,,,,,,,,TE,Derek Carrier (9726006),Derek Carrier,9726006,TE,2500,LAR@NYG 11/05/2017 01:00PM ET,LAR,
,,,,,,,,,,TE,Jerell Adams (9726025),Jerell Adams,9726025,TE,2500,LAR@NYG 11/05/2017 01:00PM ET,NYG,
,,,,,,,,,,TE,Brent Celek (9725545),Brent Celek,9725545,TE,2500,DEN@PHI 11/05/2017 01:00PM ET,PHI,
,,,,,,,,,,TE,Virgil Green (9725589),Virgil Green,9725589,TE,2500,DEN@PHI 11/05/2017 01:00PM ET,DEN,
,,,,,,,,,,TE,Trey Burton (9725798),Trey Burton,9725798,TE,2500,DEN@PHI 11/05/2017 01:00PM ET,PHI,
,,,,,,,,,,TE,Jeff Heuerman (9725888),Jeff Heuerman,9725888,TE,2500,DEN@PHI 11/05/2017 01:00PM ET,DEN,
,,,,,,,,,,TE,Jake Butt (9726077),Jake Butt,9726077,TE,2500,DEN@PHI 11/05/2017 01:00PM ET,DEN,
,,,,,,,,,,TE,Beau Brinkley (9725714),Beau Brinkley,9725714,TE,2500,BAL@TEN 11/05/2017 01:00PM ET,TEN,
,,,,,,,,,,TE,Gavin Escobar (9725767),Gavin Escobar,9725767,TE,2500,BAL@TEN 11/05/2017 01:00PM ET,BAL,
,,,,,,,,,,TE,Nick Boyle (9725975),Nick Boyle,9725975,TE,2500,BAL@TEN 11/05/2017 01:00PM ET,BAL,
,,,,,,,,,,TE,Phillip Supernaw (9725986),Phillip Supernaw,9725986,TE,2500,BAL@TEN 11/05/2017 01:00PM ET,TEN,
,,,,,,,,,,TE,Maxx Williams (9725995),Maxx Williams,9725995,TE,2500,BAL@TEN 11/05/2017 01:00PM ET,BAL,
,,,,,,,,,,TE,Vince Mayle (9726139),Vince Mayle,9726139,TE,2500,BAL@TEN 11/05/2017 01:00PM ET,BAL,
,,,,,,,,,,TE,Kyle Nelson (9725593),Kyle Nelson,9725593,TE,2500,ARI@SF 11/05/2017 04:05PM ET,SF,
,,,,,,,,,,TE,Jermaine Gresham (9725600),Jermaine Gresham,9725600,TE,2500,ARI@SF 11/05/2017 04:05PM ET,ARI,
,,,,,,,,,,TE,Ifeanyi Momah (9725639),Ifeanyi Momah,9725639,TE,2500,ARI@SF 11/05/2017 04:05PM ET,ARI,
,,,,,,,,,,TE,Garrett Celek (9725666),Garrett Celek,9725666,TE,2500,ARI@SF 11/05/2017 04:05PM ET,SF,
,,,,,,,,,,TE,Troy Niklas (9725981),Troy Niklas,9725981,TE,2500,ARI@SF 11/05/2017 04:05PM ET,ARI,
,,,,,,,,,,TE,Cole Hikutini (9726052),Cole Hikutini,9726052,TE,2500,ARI@SF 11/05/2017 04:05PM ET,SF,
,,,,,,,,,,TE,Ricky Seals-Jones (9726122),Ricky Seals-Jones,9726122,TE,2500,ARI@SF 11/05/2017 04:05PM ET,ARI,
,,,,,,,,,,TE,Luke Willson (9725724),Luke Willson,9725724,TE,2500,WAS@SEA 11/05/2017 04:05PM ET,SEA,
,,,,,,,,,,TE,Tyler Ott (9725824),Tyler Ott,9725824,TE,2500,WAS@SEA 11/05/2017 04:05PM ET,SEA,
,,,,,,,,,,TE,Nick Vannett (9725943),Nick Vannett,9725943,TE,2500,WAS@SEA 11/05/2017 04:05PM ET,SEA,
,,,,,,,,,,TE,Jeremy Sprinkle (9726023),Jeremy Sprinkle,9726023,TE,2500,WAS@SEA 11/05/2017 04:05PM ET,WAS,
,,,,,,,,,,DST,Chiefs  (9725509),Chiefs ,9725509,DST,2500,KC@DAL 11/05/2017 04:25PM ET,KC,
,,,,,,,,,,TE,James Hanna (9725676),James Hanna,9725676,TE,2500,KC@DAL 11/05/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,James Winchester (9725733),James Winchester,9725733,TE,2500,KC@DAL 11/05/2017 04:25PM ET,KC,
,,,,,,,,,,TE,Ross Travis (9725904),Ross Travis,9725904,TE,2500,KC@DAL 11/05/2017 04:25PM ET,KC,
,,,,,,,,,,TE,Demetrius Harris (9725910),Demetrius Harris,9725910,TE,2500,KC@DAL 11/05/2017 04:25PM ET,KC,
,,,,,,,,,,TE,Rico Gathers (9726046),Rico Gathers,9726046,TE,2500,KC@DAL 11/05/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Blake Jarwin (9726060),Blake Jarwin,9726060,TE,2500,KC@DAL 11/05/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Geoff Swaim (9726069),Geoff Swaim,9726069,TE,2500,KC@DAL 11/05/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Lee Smith (9726234),Lee Smith,9726234,TE,2500,OAK@MIA 11/05/2017 08:30PM ET,OAK,
,,,,,,,,,,TE,Clive Walford (9726236),Clive Walford,9726236,TE,2500,OAK@MIA 11/05/2017 08:30PM ET,OAK,
,,,,,,,,,,TE,Anthony Fasano (9726266),Anthony Fasano,9726266,TE,2500,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,TE,MarQueis Gray (9726268),MarQueis Gray,9726268,TE,2500,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,DST,Dolphins  (9726270),Dolphins ,9726270,DST,2500,OAK@MIA 11/05/2017 08:30PM ET,MIA,
,,,,,,,,,,TE,Darren Fells (9726297),Darren Fells,9726297,TE,2500,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,TE,Michael Roberts (9726299),Michael Roberts,9726299,TE,2500,DET@GB 11/06/2017 08:30PM ET,DET,
,,,,,,,,,,TE,Lance Kendricks (9726328),Lance Kendricks,9726328,TE,2500,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,TE,Richard Rodgers (9726330),Richard Rodgers,9726330,TE,2500,DET@GB 11/06/2017 08:30PM ET,GB,
,,,,,,,,,,DST,Redskins  (9725519),Redskins ,9725519,DST,2400,WAS@SEA 11/05/2017 04:05PM ET,WAS,
,,,,,,,,,,DST,Cowboys  (9725505),Cowboys ,9725505,DST,2300,KC@DAL 11/05/2017 04:25PM ET,DAL,
,,,,,,,,,,DST,Buccaneers  (9725518),Buccaneers ,9725518,DST,2100,TB@NO 11/05/2017 01:00PM ET,TB,
,,,,,,,,,,DST,Colts  (9725508),Colts ,9725508,DST,2000,IND@HOU 11/05/2017 01:00PM ET,IND,
