Year,Week,Slate,ID,Name,Position,Salary,GameInfo,Team,Opponent,FPPG,InjuryStatus,InjuryDetails
2017,Week9,Full,9725796,Allen Hurns,WR,4100,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725583,Jamaal Charles,RB,4100,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725578,Eric Decker,WR,4100,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725535,Vernon Davis,TE,4100,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9725690,Terrelle Pryor Sr.,WR,4100,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9725577,Joe Webb,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725759,Bryce Petty,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725988,Nathan Peterman,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9726134,Christian Hackenberg,QB,4000,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725762,Garrett Gilbert,QB,4000,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9726192,D'Onta Foreman,RB,4000,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9725879,Jeff Driskel,QB,4000,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725694,Jacquizz Rodgers,RB,4000,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9725726,Ryan Griffin,QB,4000,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
2017,Week9,Full,9725756,Taysom Hill,QB,4000,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9725918,Brandon Allen,QB,4000,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9726097,Davis Webb,QB,4000,LAR@NYG 11/05/2017 01:00PM ET,NYG,,0.0,,
2017,Week9,Full,9725782,Bennie Fowler,WR,4000,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9726003,Chad Kelly,QB,4000,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9726022,Paxton Lynch,QB,4000,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725604,Jeremy Maclin,WR,4000,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9725634,Brandon Weeden,QB,4000,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725660,Aldrick Robinson,WR,4000,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9725718,Jaron Brown,WR,4000,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725704,Cole Beasley,WR,4000,KC@DAL 11/05/2017 04:25PM ET,DAL,,0.0,,
2017,Week9,Full,9725800,Tyler Bray,QB,4000,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9726211,Connor Cook,QB,4000,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726216,Marshawn Lynch,RB,4000,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726232,Jared Cook,TE,4000,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726241,David Fales,QB,4000,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726244,Kenyan Drake,RB,4000,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9726308,Jamaal Williams,RB,4000,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9725565,Mike Tolbert,RB,3900,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725836,Jordan Matthews,WR,3900,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725526,Frank Gore,RB,3900,IND@HOU 11/05/2017 01:00PM ET,IND,,0.0,,
2017,Week9,Full,9725875,Tyler Kroft,TE,3900,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725898,Marqise Lee,WR,3900,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725919,Malcolm Brown,RB,3900,LAR@NYG 11/05/2017 01:00PM ET,LAR,,0.0,,
2017,Week9,Full,9726071,Wendell Smallwood,RB,3900,DEN@PHI 11/05/2017 01:00PM ET,PHI,,0.0,,
2017,Week9,Full,9725716,Andre Ellington,RB,3900,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9726212,Jalen Richard,RB,3900,OAK@MIA 11/05/2017 08:30PM ET,OAK,,0.0,,
2017,Week9,Full,9726273,Theo Riddick,RB,3900,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
