Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPerTarget,YdsPerRec,Rush,Yds,TD,Fum,Lost,FantasyPts
2015,REG,12,Stefon Diggs,WR,13,MIN,SEA,6,2,33,22,0,14,4,11,1,-6,0,0,0,2.60
2015,REG,13,Jarius Wright,WR,12,MIN,ATL,2,2,100,13,0,8,7,7,0,0,0,0,0,2.30
2015,REG,14,Stefon Diggs,WR,14,MIN,ARI,7,2,29,12,0,7,2,6,0,0,0,0,0,2.20
2015,REG,15,Adam Thielen,WR,14,MIN,ARI,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2015,REG,16,Adam Thielen,WR,15,MIN,CHI,0,0,0,0,0,0,0,0,1,8,0,0,0,0.80
2015,REG,17,Mike Wallace,WR,11,MIN,GB,2,0,0,0,0,0,0,0,1,6,0,0,0,0.60
2015,REG,18,Cordarrelle Patterson,WR,11,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Adam Thielen,WR,11,MIN,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Charles Johnson,WR,11,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Mike Wallace,WR,12,MIN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Charles Johnson,WR,12,MIN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,23,Adam Thielen,WR,12,MIN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,24,Cordarrelle Patterson,WR,12,MIN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,25,Charles Johnson,WR,13,MIN,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,26,Adam Thielen,WR,13,MIN,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,27,Cordarrelle Patterson,WR,14,MIN,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,28,Charles Johnson,WR,14,MIN,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,29,Cordarrelle Patterson,WR,15,MIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Danny Amendola,WR,13,NE,PHI,13,7,54,62,1,14,5,9,0,0,0,0,0,17.14
2015,REG,2,Danny Amendola,WR,11,NE,BUF,12,9,75,117,0,41,10,13,0,0,0,0,0,16.20
2015,REG,3,Brandon LaFell,WR,15,NE,TEN,5,4,80,88,0,31,18,22,1,0,0,0,0,10.80
2015,REG,4,Brandon LaFell,WR,11,NE,BUF,8,4,50,66,0,27,8,17,0,0,0,0,0,8.60
2015,REG,5,Keshawn Martin,WR,14,NE,HOU,4,3,75,23,1,13,6,8,0,0,0,1,1,7.80
2015,REG,6,Danny Amendola,WR,14,NE,HOU,8,6,75,46,0,10,6,8,0,0,0,0,0,7.60
2015,REG,7,Keshawn Martin,WR,13,NE,PHI,8,3,38,45,0,19,6,15,0,0,0,0,0,6.00
2015,REG,8,Brandon LaFell,WR,14,NE,HOU,8,5,63,32,0,10,4,6,0,0,0,0,0,5.70
2015,REG,9,Brandon LaFell,WR,12,NE,DEN,9,4,44,36,0,14,4,9,0,0,0,0,0,5.60
2015,REG,10,Brandon LaFell,WR,13,NE,PHI,9,4,44,27,0,12,3,7,0,0,0,0,0,4.70
2015,REG,11,Keshawn Martin,WR,15,NE,TEN,4,3,75,26,0,11,7,9,0,0,0,0,0,4.10
2015,REG,12,Aaron Dobson,WR,11,NE,BUF,2,1,50,17,0,17,9,17,0,0,0,0,0,2.20
2015,REG,13,Keshawn Martin,WR,12,NE,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2015,REG,14,Damaris Johnson,WR,13,NE,PHI,0,0,0,0,0,0,0,0,1,6,0,0,0,0.60
2015,REG,15,Matthew Slater,WR,11,NE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Chris Harper,WR,11,NE,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Matthew Slater,WR,12,NE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Matthew Slater,WR,13,NE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Matthew Slater,WR,14,NE,HOU,0,0,0,0,0, ,0,0,0,0,0,0,0,0.00
2015,REG,20,Matthew Slater,WR,15,NE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Leonard Hankerson,WR,15,NE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Danny Amendola,WR,15,NE,TEN,2,1,50,3,0,3,2,3,0,0,0,1,1,-1.20
2015,REG,23,Chris Harper,WR,12,NE,DEN,1,0,0,0,0,0,0,0,0,0,0,1,1,-2.00
2015,REG,1,Brandin Cooks,WR,15,NO,DET,13,10,77,124,1,28,10,12,0,0,0,0,0,23.40
2015,REG,2,Brandin Cooks,WR,13,NO,CAR,10,6,60,104,1,54,10,17,0,0,0,0,0,19.40
2015,REG,3,Marques Colston,WR,14,NO,TB,8,6,75,36,2,12,5,6,0,0,0,0,0,18.60
2015,REG,4,Willie Snead,WR,14,NO,TB,8,7,88,122,0,41,15,17,0,0,0,0,0,15.70
2015,REG,5,Brandon Coleman,WR,13,NO,CAR,7,4,57,73,1,31,10,18,0,0,0,0,0,15.30
2015,REG,6,Willie Snead,WR,15,NO,DET,12,10,83,76,0,15,6,8,0,0,0,1,0,12.60
2015,REG,7,Marques Colston,WR,15,NO,DET,4,2,50,39,1,28,10,20,0,0,0,0,0,10.90
2015,REG,8,Willie Snead,WR,12,NO,HOU,7,4,57,50,0,24,7,13,0,0,0,0,0,7.00
2015,REG,9,Brandin Cooks,WR,12,NO,HOU,8,5,63,35,0,11,4,7,0,0,0,0,0,6.00
2015,REG,10,Marques Colston,WR,12,NO,HOU,4,3,75,38,0,19,10,13,0,0,0,0,0,5.30
2015,REG,11,Brandon Coleman,WR,14,NO,TB,3,3,100,32,0,20,11,11,0,0,0,0,0,4.70
2015,REG,12,Brandin Cooks,WR,14,NO,TB,5,3,60,29,0,14,6,10,0,0,0,0,0,4.40
2015,REG,13,Marques Colston,WR,13,NO,CAR,3,1,33,14,0,14,5,14,0,0,0,0,0,1.90
2015,REG,14,TJ Graham,WR,13,NO,CAR,1,1,100,0,0,0,0,0,0,0,0,0,0,0.50
2015,REG,15,TJ Graham,WR,12,NO,HOU,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0.40
2015,REG,16,Brandon Coleman,WR,12,NO,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Brandon Coleman,WR,15,NO,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Odell Beckham Jr,WR,14,NYG,MIA,9,7,78,166,2,84,18,24,0,0,0,0,0,32.10
2015,REG,2,Odell Beckham Jr,WR,12,NYG,WAS,18,9,50,142,1,31,8,16,0,0,0,0,0,24.70
2015,REG,3,Odell Beckham Jr,WR,13,NYG,NYJ,11,6,55,149,1,72,14,25,0,0,0,0,0,23.90
2015,REG,4,Odell Beckham Jr,WR,15,NYG,CAR,9,6,67,76,1,40,8,13,0,0,0,1,0,16.60
2015,REG,5,Rueben Randle,WR,14,NYG,MIA,6,5,83,58,1,22,10,12,0,0,0,0,0,14.30
2015,REG,6,Rueben Randle,WR,15,NYG,CAR,5,4,80,47,1,27,9,12,0,0,0,0,0,12.70
2015,REG,7,Rueben Randle,WR,12,NYG,WAS,6,1,17,36,1,40,6,36,0,0,0,0,0,10.10
2015,REG,8,Dwayne Harris,WR,13,NYG,NYJ,2,1,50,8,0,8,4,8,0,0,0,0,0,7.30
2015,REG,9,Dwayne Harris,WR,14,NYG,MIA,5,5,100,41,0,12,8,8,0,0,0,0,0,6.60
2015,REG,10,Dwayne Harris,WR,12,NYG,WAS,5,2,40,28,0,15,6,14,1,1,0,1,0,3.90
2015,REG,11,Rueben Randle,WR,13,NYG,NYJ,6,2,33,22,0,16,4,11,0,0,0,0,0,3.20
2015,REG,12,Dwayne Harris,WR,15,NYG,CAR,3,2,67,9,0,5,3,5,0,0,0,0,0,1.90
2015,REG,13,Hakeem Nicks,WR,15,NYG,CAR,3,1,33,10,0,10,3,10,0,0,0,0,0,1.50
2015,REG,14,M White,WR,15,NYG,CAR,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2015,REG,15,Hakeem Nicks,WR,13,NYG,NYJ,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2015,REG,16,M White,WR,13,NYG,NYJ,2,1,50,5,0,5,3,5,0,0,0,0,0,1.00
2015,REG,17,Hakeem Nicks,WR,14,NYG,MIA,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2015,REG,18,Hakeem Nicks,WR,12,NYG,WAS,2,1,50,4,0,4,2,4,0,0,0,0,0,0.90
2015,REG,19,M White,WR,12,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,M White,WR,14,NYG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Brandon Marshall,WR,12,NYJ,MIA,11,9,82,131,2,47,12,15,0,0,0,0,0,29.60
2015,REG,2,Brandon Marshall,WR,13,NYJ,NYG,13,12,92,131,1,25,10,11,0,0,0,0,0,25.10
2015,REG,3,Brandon Marshall,WR,14,NYJ,TEN,10,6,60,125,1,69,13,21,0,0,0,0,0,21.50
2015,REG,4,Eric Decker,WR,14,NYJ,TEN,10,7,70,74,1,20,7,11,0,0,0,0,0,16.90
2015,REG,5,Eric Decker,WR,12,NYJ,MIA,9,5,56,62,1,24,7,12,0,0,0,0,0,14.70
2015,REG,6,Eric Decker,WR,15,NYJ,DAL,10,6,60,55,1,13,6,9,0,0,0,0,0,14.50
2015,REG,7,Eric Decker,WR,13,NYJ,NYG,12,8,67,101,0,17,8,13,0,0,0,0,0,14.10
2015,REG,8,Brandon Marshall,WR,11,NYJ,HOU,10,5,50,47,1,21,5,9,0,0,0,0,0,13.20
2015,REG,9,Devin Smith,WR,12,NYJ,MIA,3,2,67,33,1,17,11,17,0,0,0,0,0,10.30
2015,REG,10,Eric Decker,WR,11,NYJ,HOU,11,4,36,81,0,25,7,20,0,0,0,0,0,10.10
2015,REG,11,Brandon Marshall,WR,15,NYJ,DAL,7,4,57,74,0,25,11,19,0,0,0,0,0,9.40
2015,REG,12,Quincy Enunwa,WR,15,NYJ,DAL,4,4,100,49,0,24,12,12,0,0,0,0,0,6.90
2015,REG,13,Kenbrell Thompkins,WR,15,NYJ,DAL,5,2,40,50,0,43,10,25,0,0,0,0,0,6.00
2015,REG,14,Quincy Enunwa,WR,13,NYJ,NYG,4,2,50,37,0,28,9,19,0,0,0,0,0,4.70
2015,REG,15,Quincy Enunwa,WR,12,NYJ,MIA,6,2,33,29,0,18,5,15,0,0,0,0,0,3.90
2015,REG,16,Quincy Enunwa,WR,11,NYJ,HOU,4,2,50,22,0,16,6,11,0,0,0,0,0,3.20
2015,REG,17,Quincy Enunwa,WR,14,NYJ,TEN,3,1,33,10,0,10,3,10,0,0,0,0,0,1.50
2015,REG,18,Jeremy Kerley,WR,11,NYJ,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Devin Smith,WR,11,NYJ,HOU,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Jeremy Kerley,WR,12,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Jeremy Kerley,WR,13,NYJ,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00
2015,REG,22,Kenbrell Thompkins,WR,13,NYJ,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,23,Devin Smith,WR,13,NYJ,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,24,Devin Smith,WR,14,NYJ,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,25,Jeremy Kerley,WR,14,NYJ,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,26,Jeremy Kerley,WR,15,NYJ,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Amari Cooper,WR,15,OAK,GB,9,6,67,120,2,41,13,20,0,0,0,0,0,27.00
2015,REG,2,Seth Roberts,WR,12,OAK,TEN,7,6,86,113,2,38,16,19,0,0,0,0,0,26.30
2015,REG,3,Amari Cooper,WR,12,OAK,TEN,12,7,58,115,0,41,10,16,0,0,0,0,0,15.00
2015,REG,4,Michael Crabtree,WR,13,OAK,KC,11,5,46,45,1,25,4,9,0,0,0,0,0,13.00
2015,REG,5,Michael Crabtree,WR,15,OAK,GB,11,6,55,70,0,23,6,12,0,0,0,0,0,10.00
2015,REG,6,Michael Crabtree,WR,12,OAK,TEN,8,4,50,19,1,7,2,5,0,0,0,0,0,9.90
2015,REG,7,Seth Roberts,WR,14,OAK,DEN,4,2,50,20,1,11,5,10,0,0,0,0,0,9.00
2015,REG,8,Amari Cooper,WR,13,OAK,KC,8,4,50,69,0,23,9,17,1,-7,0,0,0,8.20
2015,REG,9,Michael Crabtree,WR,11,OAK,DET,11,6,55,50,0,15,5,8,0,0,0,1,0,8.00
2015,REG,10,Seth Roberts,WR,13,OAK,KC,5,4,80,51,0,17,10,13,0,0,0,0,0,7.10
2015,REG,11,Seth Roberts,WR,11,OAK,DET,2,2,100,54,0,43,27,27,0,0,0,0,0,6.40
2015,REG,12,Michael Crabtree,WR,14,OAK,DEN,5,4,80,19,0,8,4,5,0,0,0,0,0,3.90
2015,REG,13,Andre Holmes,WR,15,OAK,GB,8,2,25,17,0,11,2,9,0,0,0,0,0,2.70
2015,REG,14,Andre Holmes,WR,12,OAK,TEN,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2015,REG,15,Amari Cooper,WR,11,OAK,DET,4,1,25,4,0,4,1,4,0,0,0,0,0,0.90
2015,REG,16,Andre Holmes,WR,13,OAK,KC,2,1,50,1,0,1,1,1,0,0,0,0,0,0.60
2015,REG,17,Andre Holmes,WR,11,OAK,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Jeremy Ross,WR,13,OAK,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Jeremy Ross,WR,14,OAK,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00
2015,REG,20,Amari Cooper,WR,14,OAK,DEN,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Andre Holmes,WR,14,OAK,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Jeremy Ross,WR,15,OAK,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,23,Seth Roberts,WR,15,OAK,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,24,Jeremy Ross,WR,12,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.00
2015,REG,1,Jordan Matthews,WR,15,PHI,ARI,11,8,73,159,1,78,15,20,0,0,0,0,0,25.90
2015,REG,2,Nelson Agholor,WR,14,PHI,BUF,6,3,50,62,1,53,10,21,0,0,0,0,0,13.70
2015,REG,3,Jordan Matthews,WR,12,PHI,DET,5,3,60,60,1,24,12,20,0,0,0,0,0,13.50
2015,REG,4,Jordan Matthews,WR,13,PHI,NE,6,3,50,36,1,20,6,12,0,0,0,1,0,11.10
2015,REG,5,Josh Huff,WR,11,PHI,TB,1,1,100,39,1,39,39,39,0,0,0,0,0,10.40
2015,REG,6,Josh Huff,WR,15,PHI,ARI,4,4,100,52,0,22,13,13,0,0,0,0,0,7.20
2015,REG,7,Riley Cooper,WR,11,PHI,TB,3,2,67,42,0,24,14,21,0,0,0,0,0,5.20
2015,REG,8,Riley Cooper,WR,14,PHI,BUF,6,3,50,28,0,11,5,9,0,0,0,0,0,4.30
2015,REG,9,Josh Huff,WR,14,PHI,BUF,3,2,67,28,0,18,9,14,0,0,0,0,0,3.80
2015,REG,10,Jordan Matthews,WR,14,PHI,BUF,5,3,60,19,0,8,4,6,0,0,0,0,0,3.40
2015,REG,11,Jordan Matthews,WR,11,PHI,TB,4,4,100,13,0,5,3,3,0,0,0,0,0,3.30
2015,REG,12,Riley Cooper,WR,15,PHI,ARI,4,2,50,22,0,15,6,11,0,0,0,0,0,3.20
2015,REG,13,Riley Cooper,WR,12,PHI,DET,2,2,100,16,0,8,8,8,0,0,0,0,0,2.60
2015,REG,14,Nelson Agholor,WR,11,PHI,TB,4,3,75,11,0,7,3,4,0,0,0,0,0,2.60
2015,REG,15,Nelson Agholor,WR,12,PHI,DET,2,2,100,15,0,12,8,8,0,0,0,0,0,2.50
2015,REG,16,Riley Cooper,WR,13,PHI,NE,1,1,100,14,0,14,14,14,0,0,0,0,0,1.90
2015,REG,17,Miles Austin,WR,12,PHI,DET,2,1,50,12,0,12,6,12,0,0,0,0,0,1.70
2015,REG,18,Josh Huff,WR,12,PHI,DET,1,1,100,11,0,11,11,11,0,0,0,0,0,1.60
2015,REG,19,Seyi Ajirotutu,WR,12,PHI,DET,2,1,50,4,0,4,2,4,0,0,0,0,0,0.90
2015,REG,20,Jonathan Krause,WR,13,PHI,NE,2,1,50,4,0,4,2,4,0,0,0,0,0,0.90
2015,REG,21,Miles Austin,WR,11,PHI,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Seyi Ajirotutu,WR,11,PHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,23,Josh Huff,WR,13,PHI,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,24,Nelson Agholor,WR,13,PHI,NE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,25,Seyi Ajirotutu,WR,13,PHI,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,26,Seyi Ajirotutu,WR,14,PHI,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,27,Seyi Ajirotutu,WR,15,PHI,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,28,Nelson Agholor,WR,15,PHI,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Antonio Brown,WR,15,PIT,DEN,18,16,89,189,2,23,11,12,0,0,0,0,0,38.90
2015,REG,2,Antonio Brown,WR,13,PIT,IND,11,8,73,118,2,48,11,15,0,0,0,0,0,33.80
2015,REG,3,Markus Wheaton,WR,12,PIT,SEA,13,9,69,201,1,69,16,22,0,0,0,0,0,30.60
2015,REG,4,Martavis Bryant,WR,13,PIT,IND,8,4,50,114,1,68,14,29,0,0,0,0,0,19.40
2015,REG,5,Martavis Bryant,WR,12,PIT,SEA,13,5,39,69,0,40,5,14,1,11,1,0,0,16.50
2015,REG,6,Markus Wheaton,WR,15,PIT,DEN,11,6,55,62,1,14,6,10,0,0,0,0,0,15.20
2015,REG,7,Martavis Bryant,WR,15,PIT,DEN,14,10,71,87,0,15,6,9,0,0,0,0,0,13.70
2015,REG,8,Markus Wheaton,WR,13,PIT,IND,6,3,50,50,1,27,8,17,0,0,0,0,0,12.50
2015,REG,9,Antonio Brown,WR,14,PIT,CIN,10,7,70,87,0,26,9,12,0,0,0,0,0,12.20
2015,REG,10,Markus Wheaton,WR,14,PIT,CIN,7,4,57,65,0,31,9,16,0,0,0,0,0,8.50
2015,REG,11,Martavis Bryant,WR,14,PIT,CIN,9,7,78,49,0,18,5,7,1,1,0,0,0,8.50
2015,REG,12,Antonio Brown,WR,12,PIT,SEA,12,6,50,51,0,15,4,9,0,0,0,0,0,8.10
2015,REG,13,Darrius Heyward-Bey,WR,13,PIT,IND,2,1,50,21,0,21,11,21,0,0,0,0,0,2.60
2015,REG,14,Jacoby Jones,WR,12,PIT,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Darrius Heyward-Bey,WR,12,PIT,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Darrius Heyward-Bey,WR,14,PIT,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Darrius Heyward-Bey,WR,15,PIT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Jacoby Jones,WR,13,PIT,IND,0,0,0,0,0,0,0,0,0,0,0,2,1,-2.00
2015,REG,1,Doug Baldwin,WR,12,SEA,PIT,8,6,75,145,3,80,18,24,0,0,0,0,0,35.50
2015,REG,2,Doug Baldwin,WR,14,SEA,BAL,9,6,67,82,3,22,9,14,0,0,0,0,0,29.20
2015,REG,3,Tyler Lockett,WR,14,SEA,BAL,7,6,86,104,2,49,15,17,0,0,0,0,0,25.40
2015,REG,4,Doug Baldwin,WR,13,SEA,MIN,7,5,71,94,2,53,13,19,0,0,0,0,0,23.90
2015,REG,5,Tyler Lockett,WR,11,SEA,SF,5,4,80,48,2,24,10,12,1,5,0,0,0,19.30
2015,REG,6,Jermaine Kearse,WR,12,SEA,PIT,5,4,80,47,2,22,9,12,0,0,0,1,0,18.70
2015,REG,7,Doug Baldwin,WR,15,SEA,CLE,6,4,67,45,2,27,8,11,0,0,0,0,0,18.50
2015,REG,8,Jermaine Kearse,WR,15,SEA,CLE,8,7,88,110,0,39,14,16,0,0,0,0,0,14.50
2015,REG,9,Tyler Lockett,WR,15,SEA,CLE,7,5,71,55,1,27,8,11,0,0,0,0,0,14.00
2015,REG,10,Tyler Lockett,WR,13,SEA,MIN,7,7,100,90,0,29,13,13,1,7,0,1,0,13.20
2015,REG,11,Jermaine Kearse,WR,14,SEA,BAL,8,7,88,74,0,20,9,11,0,0,0,0,0,10.90
2015,REG,12,Doug Baldwin,WR,11,SEA,SF,6,6,100,60,0,21,10,10,0,0,0,0,0,9.00
2015,REG,13,Tyler Lockett,WR,12,SEA,PIT,3,3,100,38,0,16,13,13,0,0,0,0,0,5.30
2015,REG,14,Jermaine Kearse,WR,11,SEA,SF,5,3,60,34,0,18,7,11,0,0,0,0,0,4.90
2015,REG,15,Kevin Smith,WR,12,SEA,PIT,1,1,100,21,0,21,21,21,0,0,0,0,0,2.60
2015,REG,16,Kevin Smith,WR,14,SEA,BAL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2015,REG,17,Kevin Smith,WR,11,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Jermaine Kearse,WR,13,SEA,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Kevin Smith,WR,13,SEA,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Kevin Smith,WR,15,SEA,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Anquan Boldin,WR,15,SF,CIN,10,8,80,74,1,29,7,9,0,0,0,1,1,15.40
2015,REG,2,Torrey Smith,WR,13,SF,CHI,3,2,67,76,1,71,25,38,0,0,0,0,0,14.60
2015,REG,3,Anquan Boldin,WR,12,SF,ARI,11,8,73,93,0,18,9,12,0,0,0,0,0,13.30
2015,REG,4,Anquan Boldin,WR,11,SF,SEA,7,5,71,93,0,28,13,19,0,0,0,0,0,11.80
2015,REG,5,Jerome Simpson,WR,14,SF,CLE,4,2,50,20,1,14,5,10,0,0,0,0,0,9.00
2015,REG,6,Quinton Patton,WR,14,SF,CLE,9,5,56,46,0,13,5,9,0,0,0,0,0,7.10
2015,REG,7,Anquan Boldin,WR,13,SF,CHI,13,5,39,37,0,11,3,7,0,0,0,0,0,6.20
2015,REG,8,Torrey Smith,WR,12,SF,ARI,3,2,67,51,0,41,17,26,0,0,0,0,0,6.10
2015,REG,9,Quinton Patton,WR,15,SF,CIN,5,3,60,37,0,16,7,12,0,0,0,0,0,5.20
2015,REG,10,Torrey Smith,WR,15,SF,CIN,5,2,40,33,0,17,7,17,0,0,0,0,0,4.30
2015,REG,11,Anquan Boldin,WR,14,SF,CLE,3,2,67,22,0,14,7,11,0,0,0,0,0,3.20
2015,REG,12,Quinton Patton,WR,11,SF,SEA,3,2,67,15,0,15,5,8,0,0,0,0,0,2.50
2015,REG,13,Torrey Smith,WR,14,SF,CLE,2,1,50,17,0,17,9,17,0,0,0,0,0,2.20
2015,REG,14,Torrey Smith,WR,11,SF,SEA,3,1,33,16,0,16,5,16,0,0,0,0,0,2.10
2015,REG,15,Quinton Patton,WR,12,SF,ARI,6,1,17,1,0,1,0,1,1,5,0,0,0,1.10
2015,REG,16,Bruce Ellington,WR,13,SF,CHI,1,1,100,0,0,0,0,0,0,0,0,0,0,0.50
2015,REG,17,Bruce Ellington,WR,11,SF,SEA,2,0,0,0,0,0,0,0,0,0,0,1,0,0.00
2015,REG,18,Jerome Simpson,WR,12,SF,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Quinton Patton,WR,13,SF,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Bruce Ellington,WR,14,SF,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Bruce Ellington,WR,15,SF,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Jerome Simpson,WR,15,SF,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,23,Bruce Ellington,WR,12,SF,ARI,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.00
2015,REG,1,Mike Evans,WR,15,TB,LAR,17,9,53,157,0,30,9,17,0,0,0,0,0,20.20
2015,REG,2,Mike Evans,WR,13,TB,ATL,7,5,71,61,1,16,9,12,0,0,0,0,0,14.60
2015,REG,3,Mike Evans,WR,11,TB,PHI,7,4,57,63,1,25,9,16,0,0,0,0,0,14.30
2015,REG,4,Vincent Jackson,WR,11,TB,PHI,6,4,67,56,1,24,9,14,0,0,0,0,0,13.60
2015,REG,5,Vincent Jackson,WR,13,TB,ATL,5,3,60,87,0,36,17,29,0,0,0,0,0,10.20
2015,REG,6,Vincent Jackson,WR,12,TB,IND,10,4,40,76,0,21,8,19,0,0,0,0,0,9.60
2015,REG,7,Adam Humphries,WR,15,TB,LAR,6,6,100,60,0,14,10,10,0,0,0,0,0,9.00
2015,REG,8,Mike Evans,WR,12,TB,IND,10,5,50,64,0,17,6,13,0,0,0,0,0,8.90
2015,REG,9,Adam Humphries,WR,14,TB,NO,3,1,33,6,1,6,2,6,0,0,0,0,0,7.10
2015,REG,10,Adam Humphries,WR,11,TB,PHI,5,4,80,50,0,27,10,13,0,0,0,0,0,7.00
2015,REG,11,Russell Shepard,WR,11,TB,PHI,1,1,100,4,1,4,4,4,0,0,0,0,0,6.90
2015,REG,12,Mike Evans,WR,14,TB,NO,4,3,75,39,0,22,10,13,0,0,0,0,0,5.40
2015,REG,13,Donteea Dye,WR,15,TB,LAR,5,1,20,44,0,44,9,44,0,0,0,1,0,4.90
2015,REG,14,Adam Humphries,WR,12,TB,IND,3,2,67,20,0,11,7,10,0,0,0,0,0,3.00
2015,REG,15,Donteea Dye,WR,14,TB,NO,3,1,33,16,0,16,5,16,0,0,0,0,0,2.10
2015,REG,16,Adam Humphries,WR,13,TB,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2015,REG,17,Vincent Jackson,WR,14,TB,NO,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
