Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPTarget,YdsPRec,Rush,Fum,Lost,FantasyPts
2008,REG,1,Antonio Bryant,WR,16,TB,LAC,6,127,1,1,26.7,0,0,0,1,,,
2008,REG,2,Michael Clayton,WR,17,TB,OAK,2,87,1,0,16.7,0,0,0,0,,,
2008,REG,3,Antonio Bryant,WR,17,TB,OAK,3,77,0,0,10.7,0,0,0,0,,,
2008,REG,4,I Hilliard,WR,16,TB,LAC,4,24,0,0,6.4,0,0,0,0,,,
2008,REG,5,Michael Clayton,WR,16,TB,LAC,2,23,0,0,4.3,0,0,0,0,,,
2008,REG,6,I Hilliard,WR,17,TB,OAK,2,20,0,0,4,0,0,0,0,,,
2008,REG,7,Joey Galloway,WR,16,TB,LAC,1,4,0,0,1.4,0,0,0,0,,,
2008,REG,8,Brian Clark,WR,16,TB,LAC,0,0,0,0,0,0,0,0,0,,,
2008,REG,9,Joey Galloway,WR,17,TB,OAK,0,0,0,0,0,0,0,0,0,,,
2008,REG,1,Justin Gage,WR,16,TEN,PIT,5,104,1,0,24.4,0,0,0,0,,,
2008,REG,2,J McCareins,WR,16,TEN,PIT,6,55,0,0,11.5,0,0,0,0,,,
2008,REG,3,Brandon Jones,WR,17,TEN,IND,2,13,0,0,3.3,0,0,0,0,,,
2008,REG,4,J McCareins,WR,17,TEN,IND,1,11,0,0,2.1,0,0,0,0,,,
2008,REG,5,Paul Williams,WR,17,TEN,IND,1,7,0,0,1.7,0,0,0,0,,,
2008,REG,6,Brandon Jones,WR,16,TEN,PIT,0,0,0,0,0,0,0,0,0,,,
2008,REG,7,Lavelle Hawkins,WR,16,TEN,PIT,0,0,0,0,0,0,0,0,0,,,
2008,REG,8,Chris Davis,WR,17,TEN,IND,0,0,0,0,0,0,0,0,0,,,
2008,REG,9,Lavelle Hawkins,WR,17,TEN,IND,0,0,0,0,0,0,0,0,0,,,
2008,REG,1,Santana Moss,WR,17,WAS,SF,6,68,0,0,12.8,0,0,0,0,,,
2008,REG,2,Antwaan Randle El,WR,17,WAS,SF,3,16,1,0,10.6,0,0,0,0,,,
2008,REG,3,Santana Moss,WR,16,WAS,PHI,5,28,0,0,7.8,0,0,0,0,,,
2008,REG,4,Devin Thomas,WR,16,WAS,PHI,1,17,0,0,2.7,0,0,0,0,,,
2008,REG,5,Antwaan Randle El,WR,16,WAS,PHI,1,11,0,0,2.1,0,0,0,0,,,
2008,REG,6,J Thrash,WR,17,WAS,SF,1,8,0,0,1.8,0,0,0,0,,,
2008,REG,7,J Thrash,WR,16,WAS,PHI,0,0,0,0,0,0,0,0,0,,,
2008,REG,8,Devin Thomas,WR,17,WAS,SF,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Larry Fitzgerald,WR,2,ARI,CAR,8,166,1,0,33.6,0,0,0,0,,,
2008,PRE,2,Larry Fitzgerald,WR,1,ARI,ATL,6,101,1,0,25.1,0,0,0,0,,,
2008,PRE,3,Anquan Boldin,WR,1,ARI,ATL,2,72,1,0,15.2,0,0,0,0,,,
2008,PRE,4,Steve Breaston,WR,2,ARI,CAR,4,28,0,0,6.8,0,0,0,0,,,
2008,PRE,5,Steve Breaston,WR,1,ARI,ATL,2,39,0,0,5.1,1,-8,0,0,,,
2008,PRE,6,Jerheme Urban,WR,1,ARI,ATL,2,7,0,0,2.7,0,0,0,0,,,
2008,PRE,7,Jerheme Urban,WR,2,ARI,CAR,2,5,0,0,2.5,0,0,0,0,,,
2008,PRE,8,Early Doucet,WR,2,ARI,CAR,1,-4,0,0,0.6,0,0,0,0,,,
2008,PRE,9,Sean Morey,WR,1,ARI,ATL,0,0,0,0,0,0,0,0,0,,,
2008,PRE,10,Sean Morey,WR,2,ARI,CAR,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Roddy White,WR,1,ATL,ARI,11,84,1,0,25.4,0,0,0,0,,,
2008,PRE,2,Michael Jenkins,WR,1,ATL,ARI,5,51,0,0,10.1,0,0,0,0,,,
2008,PRE,3,Brian Finneran,WR,1,ATL,ARI,2,11,0,0,3.1,0,0,0,0,,,
2008,PRE,4,Harry Douglas,WR,1,ATL,ARI,1,0,0,0,1,0,0,0,0,,,
2008,PRE,5,Eric Weems,WR,1,ATL,ARI,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Derrick Mason,WR,2,BAL,TEN,5,78,1,0,18.8,0,0,0,0,,,
2008,PRE,2,Derrick Mason,WR,1,BAL,MIA,4,71,0,0,11.1,0,0,0,0,,,
2008,PRE,3,Mark Clayton,WR,2,BAL,TEN,2,45,0,0,6.5,0,0,0,0,,,
2008,PRE,4,Mark Clayton,WR,1,BAL,MIA,2,16,0,0,3.6,0,0,0,0,,,
2008,PRE,5,Yamon Figurs,WR,1,BAL,MIA,0,0,0,0,0,0,0,0,0,,,
2008,PRE,6,Marcus Smith,WR,1,BAL,MIA,0,0,0,0,0,0,0,0,0,,,
2008,PRE,7,Yamon Figurs,WR,2,BAL,TEN,0,0,0,0,0,0,0,0,0,,,
2008,PRE,8,Marcus Smith,WR,2,BAL,TEN,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Steve Smith,WR,2,CAR,ARI,2,43,1,0,12.3,0,0,0,0,,,
2008,PRE,2,Muhsin Muhammad,WR,2,CAR,ARI,5,55,0,0,10.5,0,0,0,0,,,
2008,PRE,3,Dwayne Jarrett,WR,2,CAR,ARI,2,27,0,0,4.7,0,0,0,0,,,
2008,PRE,4,Mark Jones,WR,2,CAR,ARI,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Reggie Wayne,WR,1,IND,LAC,4,129,1,0,25.9,0,0,0,0,,,
2008,PRE,2,Anthony Gonzalez,WR,1,IND,LAC,6,97,0,0,15.7,0,0,0,0,,,
2008,PRE,3,Marvin Harrison,WR,1,IND,LAC,3,20,0,0,5,0,0,0,0,,,
2008,PRE,4,Roy Hall,WR,1,IND,LAC,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Vincent Jackson,WR,2,LAC,PIT,2,49,1,0,12.9,0,0,0,0,,,
2008,PRE,2,Chris Chambers,WR,2,LAC,PIT,4,72,0,0,11.2,0,0,0,0,,,
2008,PRE,3,Chris Chambers,WR,1,LAC,IND,4,57,0,0,9.7,0,0,0,0,,,
2008,PRE,4,Legedu Naanee,WR,2,LAC,PIT,1,4,1,0,7.4,0,0,0,0,,,
2008,PRE,5,Legedu Naanee,WR,1,LAC,IND,1,15,0,0,2.5,0,0,0,0,,,
2008,PRE,6,Vincent Jackson,WR,1,LAC,IND,0,0,0,0,0,0,0,0,0,,,
2008,PRE,7,Jeremy Williams,WR,1,LAC,IND,0,0,0,0,0,0,0,0,0,,,
2008,PRE,8,Kassim Osgood,WR,1,LAC,IND,0,0,0,0,0,0,0,0,0,,,
2008,PRE,9,Jeremy Williams,WR,2,LAC,PIT,0,0,0,0,0,0,0,0,0,,,
2008,PRE,10,Malcom Floyd,WR,2,LAC,PIT,0,0,0,0,0,0,0,0,0,,,
2008,PRE,11,Kassim Osgood,WR,2,LAC,PIT,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Ted Ginn,WR,1,MIA,BAL,5,38,0,0,8.8,0,0,0,0,,,
2008,PRE,2,Brandon London,WR,1,MIA,BAL,4,38,0,0,7.8,0,0,0,0,,,
2008,PRE,3,Davone Bess,WR,1,MIA,BAL,2,54,0,0,7.4,0,0,0,0,,,
2008,PRE,1,Bernard Berrian,WR,1,MIN,PHI,2,36,0,0,5.6,0,0,0,0,,,
2008,PRE,2,Bobby Wade,WR,1,MIN,PHI,3,24,0,0,5.4,0,0,0,0,,,
2008,PRE,3,Sidney Rice,WR,1,MIN,PHI,2,27,0,0,4.7,0,0,0,0,,,
2008,PRE,4,A Allison,WR,1,MIN,PHI,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Domenik Hixon,WR,2,NYG,PHI,2,37,0,0,5.7,0,0,0,0,,,
2008,PRE,2,Steve Smith,WR,2,NYG,PHI,2,17,0,1,2.7,0,0,0,1,,,
2008,PRE,3,Derek Hagan,WR,2,NYG,PHI,0,0,0,0,0,0,0,0,0,,,
2008,PRE,4,Sinorice Moss,WR,2,NYG,PHI,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,DeSean Jackson,WR,2,PHI,NYG,4,81,0,0,12.1,0,0,0,0,,,
2008,PRE,2,Jason Avant,WR,1,PHI,MIN,5,47,0,0,9.7,0,0,0,0,,,
2008,PRE,3,Kevin Curtis,WR,1,PHI,MIN,4,49,0,0,8.9,0,0,0,0,,,
2008,PRE,4,Jason Avant,WR,2,PHI,NYG,4,43,0,0,8.3,0,0,0,0,,,
2008,PRE,5,Kevin Curtis,WR,2,PHI,NYG,4,40,0,0,8,0,0,0,0,,,
2008,PRE,6,DeSean Jackson,WR,1,PHI,MIN,1,34,0,0,4.6,1,2,0,0,,,
2008,PRE,7,Reggie Brown,WR,1,PHI,MIN,2,17,0,0,3.7,0,0,0,0,,,
2008,PRE,8,Hank Baskett,WR,1,PHI,MIN,1,7,0,0,1.7,0,0,0,0,,,
2008,PRE,9,G Lewis,WR,1,PHI,MIN,0,0,0,0,0,0,0,0,0,,,
2008,PRE,10,Hank Baskett,WR,2,PHI,NYG,0,0,0,0,0,0,0,0,0,,,
2008,PRE,11,Reggie Brown,WR,2,PHI,NYG,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Santonio Holmes,WR,2,PIT,LAC,2,25,0,0,11.2,2,7,0,0,,,
2008,PRE,2,Hines Ward,WR,2,PIT,LAC,4,70,0,0,11,0,0,0,0,,,
2008,PRE,3,Nate Washington,WR,2,PIT,LAC,3,30,0,0,6,0,0,0,0,,,
2008,PRE,4,Limas Sweed,WR,2,PIT,LAC,0,0,0,0,0,0,0,0,0,,,
2008,PRE,1,Justin Gage,WR,2,TEN,BAL,10,135,0,0,26.5,0,0,0,0,,,
2008,PRE,2,J McCareins,WR,2,TEN,BAL,2,24,0,0,4.4,0,0,0,0,,,
2008,PRE,3,Brandon Jones,WR,2,TEN,BAL,2,16,0,0,3.6,0,0,0,1,,,
2008,PRE,4,Paul Williams,WR,2,TEN,BAL,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Anquan Boldin,WR,2,ARI,MIA,6,140,3,0,41,0,0,0,0,,,
2008,POST,2,Anquan Boldin,WR,4,ARI,NYJ,10,119,1,1,29.9,0,0,0,1,,,
2008,POST,3,Larry Fitzgerald,WR,3,ARI,WAS,7,109,1,0,26.9,0,0,0,0,,,
2008,POST,4,Larry Fitzgerald,WR,2,ARI,MIA,6,153,0,0,24.3,0,0,0,0,,,
2008,POST,5,Steve Breaston,WR,4,ARI,NYJ,9,122,0,0,24.2,0,0,0,0,,,
2008,POST,6,Larry Fitzgerald,WR,4,ARI,NYJ,8,122,0,0,23.2,0,0,0,0,,,
2008,POST,7,Anquan Boldin,WR,1,ARI,SF,8,82,0,0,16.2,0,0,0,0,,,
2008,POST,8,Jerheme Urban,WR,4,ARI,NYJ,5,50,1,0,16,0,0,0,0,,,
2008,POST,9,Larry Fitzgerald,WR,1,ARI,SF,3,31,1,0,12.1,0,0,0,0,,,
2008,POST,10,Anquan Boldin,WR,3,ARI,WAS,3,25,1,0,11.5,0,0,0,0,,,
2008,POST,11,Steve Breaston,WR,1,ARI,SF,3,54,0,0,8.4,0,0,0,0,,,
2008,POST,12,Steve Breaston,WR,2,ARI,MIA,1,18,0,0,3.2,1,4,0,0,,,
2008,POST,13,Jerheme Urban,WR,3,ARI,WAS,0,0,0,0,0.72,0,0,0,0,,,
2008,POST,14,Jerheme Urban,WR,1,ARI,SF,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Sean Morey,WR,1,ARI,SF,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Jerheme Urban,WR,2,ARI,MIA,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Sean Morey,WR,2,ARI,MIA,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Steve Breaston,WR,3,ARI,WAS,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,Sean Morey,WR,3,ARI,WAS,0,0,0,0,0,0,0,0,0,,,
2008,POST,20,Sean Morey,WR,4,ARI,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Roddy White,WR,3,ATL,KC,5,119,1,0,25.9,0,0,0,0,,,
2008,POST,2,Roddy White,WR,4,ATL,CAR,7,90,0,0,16,0,0,0,0,,,
2008,POST,3,Michael Jenkins,WR,1,ATL,DET,1,62,1,0,13.2,0,0,0,0,,,
2008,POST,4,Roddy White,WR,2,ATL,TB,4,59,0,0,10.1,1,2,0,0,,,
2008,POST,5,Harry Douglas,WR,2,ATL,TB,2,34,0,0,8.7,1,33,0,0,,,
2008,POST,6,Laurent Robinson,WR,2,ATL,TB,4,45,0,0,8.5,0,0,0,0,,,
2008,POST,7,Roddy White,WR,1,ATL,DET,2,54,0,0,7.4,0,0,0,0,,,
2008,POST,8,Michael Jenkins,WR,4,ATL,CAR,3,32,0,0,6.2,0,0,0,0,,,
2008,POST,9,Michael Jenkins,WR,3,ATL,KC,2,19,0,0,3.9,0,0,0,0,,,
2008,POST,10,Brian Finneran,WR,4,ATL,CAR,2,10,0,0,3,0,0,0,0,,,
2008,POST,11,Harry Douglas,WR,4,ATL,CAR,2,8,0,0,2.8,0,0,0,0,,,
2008,POST,12,Harry Douglas,WR,3,ATL,KC,2,10,0,0,2.2,1,-8,0,0,,,
2008,POST,13,Laurent Robinson,WR,3,ATL,KC,1,7,0,0,1.7,0,0,0,0,,,
2008,POST,14,Harry Douglas,WR,1,ATL,DET,0,0,0,0,0.7,1,7,0,0,,,
2008,POST,15,Laurent Robinson,WR,1,ATL,DET,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,A Jennings,WR,1,ATL,DET,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Brian Finneran,WR,1,ATL,DET,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Michael Jenkins,WR,2,ATL,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,A Jennings,WR,2,ATL,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,20,Brian Finneran,WR,2,ATL,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,21,Brian Finneran,WR,3,ATL,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,22,A Jennings,WR,4,ATL,CAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,23,A Jennings,WR,3,ATL,KC,0,0,0,1,-1,0,0,0,1,,,
2008,POST,1,Derrick Mason,WR,4,BAL,PIT,8,137,0,0,24.7,0,0,0,0,,,
2008,POST,2,Mark Clayton,WR,1,BAL,CIN,3,21,0,0,15.3,1,42,1,0,,,
2008,POST,3,Derrick Mason,WR,1,BAL,CIN,4,44,0,0,8.4,0,0,0,0,,,
2008,POST,4,Derrick Mason,WR,3,BAL,CLE,4,42,0,0,8.2,0,0,0,0,,,
2008,POST,5,Damian Williams,WR,3,BAL,CLE,3,26,0,0,5.6,0,0,0,0,,,
2008,POST,6,Mark Clayton,WR,3,BAL,CLE,2,14,0,0,3.4,0,0,0,0,,,
2008,POST,7,Damian Williams,WR,4,BAL,PIT,1,6,0,0,1.6,0,0,0,0,,,
2008,POST,8,Damian Williams,WR,1,BAL,CIN,1,3,0,0,1.3,0,0,0,0,,,
2008,POST,9,Yamon Figurs,WR,1,BAL,CIN,0,0,0,0,0,0,0,0,0,,,
2008,POST,10,Marcus Smith,WR,3,BAL,CLE,0,0,0,0,0,0,0,0,0,,,
2008,POST,11,Yamon Figurs,WR,4,BAL,PIT,0,0,0,0,0,0,0,0,1,,,
2008,POST,12,Marcus Smith,WR,4,BAL,PIT,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,Mark Clayton,WR,4,BAL,PIT,0,0,0,0,-0.1,1,-1,0,0,,,
2008,POST,1,Lee Evans,WR,4,BUF,LAR,2,88,1,0,18.8,0,0,0,0,,,
2008,POST,2,Lee Evans,WR,1,BUF,SEA,4,102,0,0,17.2,0,0,0,0,,,
2008,POST,3,Roscoe Parrish,WR,3,BUF,OAK,3,42,1,0,13.2,0,0,0,0,,,
2008,POST,4,Josh Reed,WR,3,BUF,OAK,6,72,0,0,13.2,0,0,0,0,,,
2008,POST,5,Lee Evans,WR,2,BUF,JAX,4,77,0,0,11.7,0,0,0,0,,,
2008,POST,6,Roscoe Parrish,WR,1,BUF,SEA,3,6,0,0,9.6,0,0,0,0,,,
2008,POST,7,Lee Evans,WR,3,BUF,OAK,4,65,0,1,9.5,0,0,0,1,,,
2008,POST,8,J Hardy,WR,2,BUF,JAX,2,12,1,0,9.2,0,0,0,0,,,
2008,POST,9,Josh Reed,WR,4,BUF,LAR,4,47,0,0,8.7,0,0,0,0,,,
2008,POST,10,Josh Reed,WR,2,BUF,JAX,4,36,0,0,7.6,0,0,0,0,,,
2008,POST,11,Josh Reed,WR,1,BUF,SEA,3,37,0,0,6.7,0,0,0,0,,,
2008,POST,12,Roscoe Parrish,WR,2,BUF,JAX,1,12,0,0,2.2,0,0,0,0,,,
2008,POST,13,Justin Jenkins,WR,1,BUF,SEA,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,J Hardy,WR,1,BUF,SEA,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Justin Jenkins,WR,2,BUF,JAX,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Justin Jenkins,WR,3,BUF,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,J Hardy,WR,3,BUF,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Steve Johnson,WR,4,BUF,LAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,Justin Jenkins,WR,4,BUF,LAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,20,J Hardy,WR,4,BUF,LAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Muhsin Muhammad,WR,4,CAR,ATL,8,147,1,0,31.7,0,0,0,0,,,
2008,POST,2,Steve Smith,WR,4,CAR,ATL,6,96,1,0,21.6,0,0,0,0,,,
2008,POST,3,Muhsin Muhammad,WR,1,CAR,LAC,6,56,0,0,11.6,0,0,0,0,,,
2008,POST,4,Steve Smith,WR,3,CAR,MIN,4,70,0,0,11,0,0,0,0,,,
2008,POST,5,Muhsin Muhammad,WR,2,CAR,CHI,5,59,0,0,10.9,0,0,0,0,,,
2008,POST,6,D Hackett,WR,1,CAR,LAC,5,48,0,1,8.8,0,0,0,1,,,
2008,POST,7,D Hackett,WR,3,CAR,MIN,2,37,0,0,5.7,0,0,0,0,,,
2008,POST,8,Dwayne Jarrett,WR,1,CAR,LAC,2,36,0,0,5.6,0,0,0,0,,,
2008,POST,9,Muhsin Muhammad,WR,3,CAR,MIN,3,25,0,0,5.5,0,0,0,0,,,
2008,POST,10,D Hackett,WR,4,CAR,ATL,2,24,0,0,4.4,0,0,0,0,,,
2008,POST,11,D Hackett,WR,2,CAR,CHI,1,22,0,0,3.2,0,0,0,0,,,
2008,POST,12,Mark Jones,WR,1,CAR,LAC,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,Dwayne Jarrett,WR,2,CAR,CHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,Mark Jones,WR,2,CAR,CHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Mark Jones,WR,3,CAR,MIN,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Mark Jones,WR,4,CAR,ATL,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,B Lloyd,WR,3,CHI,TB,6,124,1,0,29.4,0,0,0,0,,,
2008,POST,2,Devin Hester,WR,4,CHI,PHI,3,27,1,0,13.2,1,15,0,0,,,
2008,POST,3,B Lloyd,WR,2,CHI,CAR,5,66,0,0,11.6,0,0,0,0,,,
2008,POST,4,M Booker,WR,4,CHI,PHI,1,23,1,0,9.6,1,3,0,0,,,
2008,POST,5,Rashied Davis,WR,3,CHI,TB,3,37,0,0,6.7,0,0,0,0,,,
2008,POST,6,Rashied Davis,WR,2,CHI,CAR,3,11,0,0,5.8,1,17,0,0,,,
2008,POST,7,B Lloyd,WR,4,CHI,PHI,2,33,0,0,5.3,0,0,0,0,,,
2008,POST,8,B Lloyd,WR,1,CHI,IND,2,26,0,0,4.6,0,0,0,0,,,
2008,POST,9,Rashied Davis,WR,4,CHI,PHI,1,34,0,0,4.4,0,0,0,0,,,
2008,POST,10,Rashied Davis,WR,1,CHI,IND,2,10,0,0,3,0,0,0,0,,,
2008,POST,11,Devin Hester,WR,1,CHI,IND,1,7,0,0,1.7,0,0,0,0,,,
2008,POST,12,M Booker,WR,1,CHI,IND,1,7,0,0,1.7,0,0,0,0,,,
2008,POST,13,Devin Hester,WR,2,CHI,CAR,1,6,0,0,1.6,0,0,0,0,,,
2008,POST,14,M Booker,WR,2,CHI,CAR,1,4,0,0,1.4,0,0,0,0,,,
2008,POST,15,Mark Bradley,WR,2,CHI,CAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Mark Bradley,WR,3,CHI,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,M Booker,WR,3,CHI,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,TJ Houshmandzadeh,WR,3,CIN,NYG,12,146,1,0,35.6,0,0,0,0,,,
2008,POST,2,Antonio Chatman,WR,3,CIN,NYG,6,70,0,0,13.2,1,2,0,0,,,
2008,POST,3,Chad Johnson,WR,4,CIN,CLE,3,28,1,0,11.8,0,0,0,0,,,
2008,POST,4,TJ Houshmandzadeh,WR,4,CIN,CLE,6,50,0,0,11,0,0,0,0,,,
2008,POST,5,Chad Johnson,WR,2,CIN,TEN,4,37,0,0,7.7,0,0,0,0,,,
2008,POST,6,TJ Houshmandzadeh,WR,1,CIN,BAL,3,44,0,0,7.4,0,0,0,0,,,
2008,POST,7,Chad Johnson,WR,3,CIN,NYG,3,29,0,0,5.9,0,0,0,0,,,
2008,POST,8,TJ Houshmandzadeh,WR,2,CIN,TEN,3,26,0,0,5.6,0,0,0,0,,,
2008,POST,9,Antonio Chatman,WR,4,CIN,CLE,2,32,0,0,5.2,0,0,0,0,,,
2008,POST,10,Antonio Chatman,WR,2,CIN,TEN,2,16,0,0,3.6,0,0,0,0,,,
2008,POST,11,Chad Johnson,WR,1,CIN,BAL,1,22,0,0,3.2,0,0,0,0,,,
2008,POST,12,G Holt,WR,1,CIN,BAL,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,Antonio Chatman,WR,1,CIN,BAL,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,Jerome Simpson,WR,1,CIN,BAL,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,G Holt,WR,2,CIN,TEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Jerome Simpson,WR,2,CIN,TEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,G Holt,WR,3,CIN,NYG,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,G Holt,WR,4,CIN,CLE,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,Jerome Simpson,WR,4,CIN,CLE,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Braylon Edwards,WR,4,CLE,CIN,3,22,1,0,11.2,0,0,0,0,,,
2008,POST,2,Braylon Edwards,WR,2,CLE,PIT,3,32,0,0,6.2,0,0,0,0,,,
2008,POST,3,Braylon Edwards,WR,3,CLE,BAL,3,27,0,0,5.7,0,0,0,0,,,
2008,POST,4,Syndric Steptoe,WR,4,CLE,CIN,2,24,0,0,4.4,0,0,0,0,,,
2008,POST,5,Syndric Steptoe,WR,2,CLE,PIT,2,16,0,0,3.6,0,0,0,0,,,
2008,POST,6,Braylon Edwards,WR,1,CLE,DAL,2,14,0,0,3.4,0,0,0,0,,,
2008,POST,7,S Sanders,WR,1,CLE,DAL,1,18,0,0,2.8,0,0,0,0,,,
2008,POST,8,Joshua Cribbs,WR,3,CLE,BAL,1,17,0,0,2.7,0,0,0,0,,,
2008,POST,9,Syndric Steptoe,WR,3,CLE,BAL,2,6,0,0,2.6,0,0,0,0,,,
2008,POST,10,Syndric Steptoe,WR,1,CLE,DAL,1,12,0,0,2.2,0,0,0,0,,,
2008,POST,11,Joshua Cribbs,WR,2,CLE,PIT,0,0,0,0,0.5,1,5,0,0,,,
2008,POST,12,S Sanders,WR,2,CLE,PIT,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,S Sanders,WR,3,CLE,BAL,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,Joshua Cribbs,WR,4,CLE,CIN,0,0,0,0,0,1,0,0,0,,,
2008,POST,15,S Sanders,WR,4,CLE,CIN,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Terrell Owens,WR,2,DAL,PHI,3,89,2,0,23.9,0,0,0,0,,,
2008,POST,2,Miles Austin,WR,3,DAL,GB,2,115,1,0,22.5,0,0,0,0,,,
2008,POST,3,Terrell Owens,WR,4,DAL,WAS,7,71,1,0,21.2,2,11,0,0,,,
2008,POST,4,Terrell Owens,WR,1,DAL,CLE,5,87,1,0,19.7,0,0,0,0,,,
2008,POST,5,Patrick Crayton,WR,4,DAL,WAS,7,87,0,0,15.7,0,0,0,0,,,
2008,POST,6,Patrick Crayton,WR,1,DAL,CLE,6,82,0,0,14.2,0,0,0,0,,,
2008,POST,7,Miles Austin,WR,4,DAL,WAS,3,45,1,0,13.5,0,0,0,0,,,
2008,POST,8,Patrick Crayton,WR,2,DAL,PHI,2,23,0,0,4.3,0,0,0,1,,,
2008,POST,9,Terrell Owens,WR,3,DAL,GB,2,17,0,0,3.7,0,0,0,0,,,
2008,POST,10,Miles Austin,WR,2,DAL,PHI,2,12,0,0,3.2,0,0,0,0,,,
2008,POST,11,Patrick Crayton,WR,3,DAL,GB,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,Sam Hurd,WR,4,DAL,WAS,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Brandon Marshall,WR,2,DEN,LAC,18,166,1,0,43.6,0,0,0,1,,,
2008,POST,2,Eddie Royal,WR,1,DEN,OAK,9,146,1,0,33.5,2,9,0,1,,,
2008,POST,3,Brandon Marshall,WR,3,DEN,NO,6,155,1,0,30.5,0,0,0,0,,,
2008,POST,4,Eddie Royal,WR,4,DEN,KC,9,104,0,1,21.4,0,0,0,1,,,
2008,POST,5,Brandon Marshall,WR,4,DEN,KC,7,77,1,1,18.6,1,-11,0,1,,,
2008,POST,6,Eddie Royal,WR,2,DEN,LAC,5,37,1,0,16.7,0,0,0,0,,,
2008,POST,7,Brandon Stokley,WR,4,DEN,KC,7,80,0,0,15,0,0,0,0,,,
2008,POST,8,D Jackson,WR,1,DEN,OAK,1,48,1,0,11.8,0,0,0,0,,,
2008,POST,9,Brandon Stokley,WR,2,DEN,LAC,3,47,0,0,7.7,0,0,0,0,,,
2008,POST,10,Brandon Stokley,WR,3,DEN,NO,3,29,0,0,5.9,0,0,0,0,,,
2008,POST,11,Eddie Royal,WR,3,DEN,NO,4,11,0,0,5.7,1,6,0,0,,,
2008,POST,12,Brandon Stokley,WR,1,DEN,OAK,2,25,0,0,4.5,0,0,0,0,,,
2008,POST,13,K Colbert,WR,1,DEN,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,K Colbert,WR,2,DEN,LAC,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,C Russell,WR,3,DEN,NO,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,C Russell,WR,4,DEN,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Calvin Johnson,WR,2,DET,GB,6,129,2,0,33.9,0,0,0,0,,,
